PRIMROSE TOWER 17A TINIBU STREET,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LAGOS, Lagos",,,,,,,,,,,,,,,,,,,,,,,,,,,,
NG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Send  Activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Settlement Currency : ,,,,USD,,,Transaction Currency : ,,,,,,NGN,,,,,,,,,,,,,,,
,,,,,,,,,Orig,Rcv,,,,,,,FX,,,,,,,Fx Rev,,,,
,Agent Name : ,,,,FCMB - #050 - ADO EKITI - ADO-EKITI BRANCH,,,,,,,,,,,,,,,,,,,,,,,
,Legacy ID : ,,,,654044,,,,,Store Number : ,,,,050,,,,,,,,,,,,,,
01/04/2019,,2178270262,,,,74332202,,MT,NGA,GHA,,.01431239437,,,,01/04/2019,,,trn,"100,000.00","6,800.00",,0.00,,,"-1,224.00",,"-1,224.00"
,,,,,,,,,,,,.00281690141,,,,01/04/2019,,,stl,281.69,19.15,,0.00,,,(3.45),,(3.45)
01/04/2019,,2178270262,,,,74332202,,MT,NGA,GHA,,.01431239437,,,,01/04/2019,,,trn,0.00,0.00,,0.00,,,61.20,mk,61.20
,,,,,,,,,,,,.00281690141,,,,01/04/2019,,,stl,0.00,0.00,,0.00,,,0.17,,0.17
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"100,000.00","6,800.00",,0.00,,,"-1,162.80","-1,162.80",
,,,,,,,,,,,,,,,,,,,,281.69,19.15,,0.00,,,(3.28),(3.28),
Account   100711693 - 100712916 Total : ,,,,,,,,,,,,,,,,,,1,,"100,000.00","6,800.00",,0.00,,,"-1,162.80","-1,162.80",
,,,,,,,,,,,,,,,,,,,,281.69,19.15,,0.00,,,(3.28),(3.28),
Account Number : ,,,100711693 - 100712920,,,,,,,,,,,,,,,,,,,,,,,,,
,Agent Name : ,,,,FCMB - #054 - ASABA - ASABA BRANCH,,,,,,,,,,,,,,,,,,,,,,,
,Legacy ID : ,,,,654048,,,,,Store Number : ,,,,054,,,,,,,,,,,,,,
30/04/2019,,2187584746,,,,53698117,,MT,NGA,MAR,,.02723216903,,,,30/04/2019,,,trn,"60,000.00","5,500.00",,0.00,,,(990.00),,(990.00)
,,,,,,,,,,,,.00281690141,,,,30/04/2019,,,stl,169.01,15.49,,0.00,,,(2.79),,(2.79)
30/04/2019,,2187584746,,,,53698117,,MT,NGA,MAR,,.02723216903,,,,30/04/2019,,,trn,0.00,0.00,,0.00,,,49.50,mk,49.50
,,,,,,,,,,,,.00281690141,,,,30/04/2019,,,stl,0.00,0.00,,0.00,,,0.14,,0.14
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"60,000.00","5,500.00",,0.00,,,(940.50),(940.50),
,,,,,,,,,,,,,,,,,,,,169.01,15.49,,0.00,,,(2.65),(2.65),
Account   100711693 - 100712920 Total : ,,,,,,,,,,,,,,,,,,1,,"60,000.00","5,500.00",,0.00,,,(940.50),(940.50),
,,,,,,,,,,,,,,,,,,,,169.01,15.49,,0.00,,,(2.65),(2.65),
Account Number : ,,,100711693 - 100712921,,,,,,,,,,,,,,,,,,,,,,,,,
,Agent Name : ,,,,FCMB - #055 - KANO  - BELLO ROAD BRANCH KANO,,,,,,,,,,,,,,,,,,,,,,,
,Legacy ID : ,,,,654049,,,,,Store Number : ,,,,055,,,,,,,,,,,,,,
05/04/2019,,2179792386,,,,62982647,,MT,NGA,USA,,.00281690141,,,,05/04/2019,,,trn,"355,000.00","12,350.00",,0.00,,,"-2,223.00",,"-2,223.00"
,,,,,,,,,,,,.00281690141,,,,05/04/2019,,,stl,"1,000.00",34.79,,0.00,,,(6.26),,(6.26)
05/04/2019,,2179792386,,,,62982647,,MT,NGA,USA,,.00281690141,,,,05/04/2019,,,trn,0.00,0.00,,0.00,,,111.15,mk,111.15
,,,,,,,,,,,,.00281690141,,,,05/04/2019,,,stl,0.00,0.00,,0.00,,,0.31,,0.31
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"355,000.00","12,350.00",,0.00,,,"-2,111.85","-2,111.85",
,,,,,,,,,,,,,,,,,,,,"1,000.00",34.79,,0.00,,,(5.95),(5.95),
10/04/2019,,2181468072,,,,89938116,,MT,NGA,TCD,,1.63867187578,,,,10/04/2019,,,trn,"43,000.00","5,500.00",,0.00,,,(990.00),,(990.00)
,,,,,,,,,,,,.00281690141,,,,10/04/2019,,,stl,121.13,15.49,,0.00,,,(2.79),,(2.79)
10/04/2019,,2181468072,,,,89938116,,MT,NGA,TCD,,1.63867187578,,,,10/04/2019,,,trn,0.00,0.00,,0.00,,,49.50,mk,49.50
,,,,,,,,,,,,.00281690141,,,,10/04/2019,,,stl,0.00,0.00,,0.00,,,0.14,,0.14
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"43,000.00","5,500.00",,0.00,,,(940.50),(940.50),
,,,,,,,,,,,,,,,,,,,,121.13,15.49,,0.00,,,(2.65),(2.65),
Account   100711693 - 100712921 Total : ,,,,,,,,,,,,,,,,,,2,,"398,000.00","17,850.00",,0.00,,,"-3,052.35","-3,052.35",
,,,,,,,,,,,,,,,,,,,,"1,121.13",50.28,,0.00,,,(8.60),(8.60),
Account Number : ,,,100711693 - 100712929,,,,,,,,,,,,,,,,,,,,,,,,,
,Agent Name : ,,,,FCMB - #063 - IKOT EKPENE - IKOT EKPENE BRANCH,,,,,,,,,,,,,,,,,,,,,,,
,Legacy ID : ,,,,654057,,,,,Store Number : ,,,,063,,,,,,,,,,,,,,
26/04/2019,,2186346246,,,,81323633,,MT,NGA,IND,,.19711267616,,,,26/04/2019,,,trn,"140,000.00","6,800.00",,0.00,,,"-1,224.00",,"-1,224.00"
,,,,,,,,,,,,.00281690141,,,,26/04/2019,,,stl,394.37,19.15,,0.00,,,(3.45),,(3.45)
26/04/2019,,2186346246,,,,81323633,,MT,NGA,IND,,.19711267616,,,,26/04/2019,,,trn,0.00,0.00,,0.00,,,61.20,mk,61.20
,,,,,,,,,,,,.00281690141,,,,26/04/2019,,,stl,0.00,0.00,,0.00,,,0.17,,0.17
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"140,000.00","6,800.00",,0.00,,,"-1,162.80","-1,162.80",
,,,,,,,,,,,,,,,,,,,,394.37,19.15,,0.00,,,(3.28),(3.28),
30/04/2019,,2187539448,,,,20477932,,MT,NGA,IND,,.19663098602,,,,30/04/2019,,,trn,"150,000.00","6,800.00",,0.00,,,"-1,224.00",,"-1,224.00"
,,,,,,,,,,,,.00281690141,,,,30/04/2019,,,stl,422.54,19.15,,0.00,,,(3.45),,(3.45)
30/04/2019,,2187539448,,,,20477932,,MT,NGA,IND,,.19663098602,,,,30/04/2019,,,trn,0.00,0.00,,0.00,,,61.20,mk,61.20
,,,,,,,,,,,,.00281690141,,,,30/04/2019,,,stl,0.00,0.00,,0.00,,,0.17,,0.17
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"150,000.00","6,800.00",,0.00,,,"-1,162.80","-1,162.80",
,,,,,,,,,,,,,,,,,,,,422.54,19.15,,0.00,,,(3.28),(3.28),
Account   100711693 - 100712929 Total : ,,,,,,,,,,,,,,,,,,2,,"290,000.00","13,600.00",,0.00,,,"-2,325.60","-2,325.60",
,,,,,,,,,,,,,,,,,,,,816.91,38.30,,0.00,,,(6.56),(6.56),
Account Number : ,,,100711693 - 100712932,,,,,,,,,,,,,,,,,,,,,,,,,
,Agent Name : ,,,,FCMB - #066 - OJO - OJO BRANCH,,,,,,,,,,,,,,,,,,,,,,,
,Legacy ID : ,,,,654060,,,,,Store Number : ,,,,066,,,,,,,,,,,,,,
04/04/2019,,2179473888,,,,61812119,,MT,NGA,PRI,,.00281690141,,,,04/04/2019,,,trn,"320,000.00","12,350.00",,0.00,,,"-2,223.00",,"-2,223.00"
,,,,,,,,,,,,.00281690141,,,,04/04/2019,,,stl,901.41,34.79,,0.00,,,(6.26),,(6.26)
04/04/2019,,2179473888,,,,61812119,,MT,NGA,PRI,,.00281690141,,,,04/04/2019,,,trn,0.00,0.00,,0.00,,,111.15,mk,111.15
,,,,,,,,,,,,.00281690141,,,,04/04/2019,,,stl,0.00,0.00,,0.00,,,0.31,,0.31
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"320,000.00","12,350.00",,0.00,,,"-2,111.85","-2,111.85",
,,,,,,,,,,,,,,,,,,,,901.41,34.79,,0.00,,,(5.95),(5.95),
08/04/2019,,2180780435,,,,93423980,,MT,NGA,GBR,,.00215705752,,,,08/04/2019,,,trn,"43,000.00","5,500.00",,0.00,,,(990.00),,(990.00)
,,,,,,,,,,,,.00281690141,,,,08/04/2019,,,stl,121.13,15.49,,0.00,,,(2.79),,(2.79)
08/04/2019,,2180780435,,,,93423980,,MT,NGA,GBR,,.00215705752,,,,08/04/2019,,,trn,0.00,0.00,,0.00,,,49.50,mk,49.50
,,,,,,,,,,,,.00281690141,,,,08/04/2019,,,stl,0.00,0.00,,0.00,,,0.14,,0.14
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"43,000.00","5,500.00",,0.00,,,(940.50),(940.50),
,,,,,,,,,,,,,,,,,,,,121.13,15.49,,0.00,,,(2.65),(2.65),
15/04/2019,,2183097139,,,,91630340,,MT,NGA,PRI,,.00281690141,,,,15/04/2019,,,trn,"285,000.00","12,350.00",,0.00,,,"-2,223.00",,"-2,223.00"
,,,,,,,,,,,,.00281690141,,,,15/04/2019,,,stl,802.82,34.79,,0.00,,,(6.26),,(6.26)
15/04/2019,,2183097139,,,,91630340,,MT,NGA,PRI,,.00281690141,,,,15/04/2019,,,trn,0.00,0.00,,0.00,,,111.15,mk,111.15
,,,,,,,,,,,,.00281690141,,,,15/04/2019,,,stl,0.00,0.00,,0.00,,,0.31,,0.31
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"285,000.00","12,350.00",,0.00,,,"-2,111.85","-2,111.85",
,,,,,,,,,,,,,,,,,,,,802.82,34.79,,0.00,,,(5.95),(5.95),
24/04/2019,,2185806570,,,,81741875,,MT,NGA,PRI,,.00281690141,,,,24/04/2019,,,trn,"236,500.00","12,350.00",,0.00,,,"-2,223.00",,"-2,223.00"
,,,,,,,,,,,,.00281690141,,,,24/04/2019,,,stl,666.20,34.79,,0.00,,,(6.26),,(6.26)
24/04/2019,,2185806570,,,,81741875,,MT,NGA,PRI,,.00281690141,,,,24/04/2019,,,trn,0.00,0.00,,0.00,,,111.15,mk,111.15
,,,,,,,,,,,,.00281690141,,,,24/04/2019,,,stl,0.00,0.00,,0.00,,,0.31,,0.31
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"236,500.00","12,350.00",,0.00,,,"-2,111.85","-2,111.85",
,,,,,,,,,,,,,,,,,,,,666.20,34.79,,0.00,,,(5.95),(5.95),
25/04/2019,,2186054297,,,,28475989,,MT,NGA,GBR,,.00218788459,,,,25/04/2019,,,trn,"25,000.00","3,800.00",,0.00,,,(684.00),,(684.00)
,,,,,,,,,,,,.00281690141,,,,25/04/2019,,,stl,70.42,10.70,,0.00,,,(1.93),,(1.93)
25/04/2019,,2186054297,,,,28475989,,MT,NGA,GBR,,.00218788459,,,,25/04/2019,,,trn,0.00,0.00,,0.00,,,34.20,mk,34.20
,,,,,,,,,,,,.00281690141,,,,25/04/2019,,,stl,0.00,0.00,,0.00,,,0.10,,0.10
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"25,000.00","3,800.00",,0.00,,,(649.80),(649.80),
,,,,,,,,,,,,,,,,,,,,70.42,10.70,,0.00,,,(1.83),(1.83),
Account   100711693 - 100712932 Total : ,,,,,,,,,,,,,,,,,,5,,"909,500.00","46,350.00",,0.00,,,"-7,925.85","-7,925.85",
,,,,,,,,,,,,,,,,,,,,"2,561.98",130.56,,0.00,,,(22.33),(22.33),
Account Number : ,,,100711693 - 100712935,,,,,,,,,,,,,,,,,,,,,,,,,
,Agent Name : ,,,,FCMB - #069 - VICTORIA ISLAND  - SANUSI FAFUNWA BRANCH,,,,,,,,,,,,,,,,,,,,,,,
,Legacy ID : ,,,,654063,,,,,Store Number : ,,,,069,,,,,,,,,,,,,,
08/04/2019,,2180775592,,,,72114527,,MT,NGA,USA,,.00281690141,,,,08/04/2019,,,trn,"248,500.00","12,350.00",,0.00,,,"-2,223.00",,"-2,223.00"
,,,,,,,,,,,,.00281690141,,,,08/04/2019,,,stl,700.00,34.79,,0.00,,,(6.26),,(6.26)
08/04/2019,,2180775592,,,,72114527,,MT,NGA,USA,,.00281690141,,,,08/04/2019,,,trn,0.00,0.00,,0.00,,,111.15,mk,111.15
,,,,,,,,,,,,.00281690141,,,,08/04/2019,,,stl,0.00,0.00,,0.00,,,0.31,,0.31
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"248,500.00","12,350.00",,0.00,,,"-2,111.85","-2,111.85",
,,,,,,,,,,,,,,,,,,,,700.00,34.79,,0.00,,,(5.95),(5.95),
26/04/2019,,2186331302,,,,82970603,,MT,NGA,USA,,.00281690141,,,,26/04/2019,,,trn,"177,500.00","9,500.00",,0.00,,,"-1,710.00",,"-1,710.00"
,,,,,,,,,,,,.00281690141,,,,26/04/2019,,,stl,500.00,26.76,,0.00,,,(4.82),,(4.82)
26/04/2019,,2186331302,,,,82970603,,MT,NGA,USA,,.00281690141,,,,26/04/2019,,,trn,0.00,0.00,,0.00,,,85.50,mk,85.50
,,,,,,,,,,,,.00281690141,,,,26/04/2019,,,stl,0.00,0.00,,0.00,,,0.24,,0.24
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"177,500.00","9,500.00",,0.00,,,"-1,624.50","-1,624.50",
,,,,,,,,,,,,,,,,,,,,500.00,26.76,,0.00,,,(4.58),(4.58),
Account   100711693 - 100712935 Total : ,,,,,,,,,,,,,,,,,,2,,"426,000.00","21,850.00",,0.00,,,"-3,736.35","-3,736.35",
,,,,,,,,,,,,,,,,,,,,"1,200.00",61.55,,0.00,,,(10.53),(10.53),
Account Number : ,,,100711693 - 100712939,,,,,,,,,,,,,,,,,,,,,,,,,
,Agent Name : ,,,,FCMB - #073 - ABUJA - MAITAMA FED SEC BRANCH,,,,,,,,,,,,,,,,,,,,,,,
,Legacy ID : ,,,,654067,,,,,Store Number : ,,,,073,,,,,,,,,,,,,,
03/04/2019,,2179016721,,,,57772517,,MT,NGA,GBR,,.00214555671,,,,03/04/2019,,,trn,"190,000.00","9,500.00",,0.00,,,"-1,710.00",,"-1,710.00"
,,,,,,,,,,,,.00281690141,,,,03/04/2019,,,stl,535.21,26.76,,0.00,,,(4.82),,(4.82)
03/04/2019,,2179016721,,,,57772517,,MT,NGA,GBR,,.00214555671,,,,03/04/2019,,,trn,0.00,0.00,,0.00,,,85.50,mk,85.50
,,,,,,,,,,,,.00281690141,,,,03/04/2019,,,stl,0.00,0.00,,0.00,,,0.24,,0.24
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"190,000.00","9,500.00",,0.00,,,"-1,624.50","-1,624.50",
,,,,,,,,,,,,,,,,,,,,535.21,26.76,,0.00,,,(4.58),(4.58),
11/04/2019,,2181842320,,,,37860696,,MT,NGA,USA,,.00281690141,,,,11/04/2019,,,trn,"214,000.00","9,500.00",,0.00,,,"-1,710.00",,"-1,710.00"
,,,,,,,,,,,,.00281690141,,,,11/04/2019,,,stl,602.82,26.76,,0.00,,,(4.82),,(4.82)
11/04/2019,,2181842320,,,,37860696,,MT,NGA,USA,,.00281690141,,,,11/04/2019,,,trn,0.00,0.00,,0.00,,,85.50,mk,85.50
,,,,,,,,,,,,.00281690141,,,,11/04/2019,,,stl,0.00,0.00,,0.00,,,0.24,,0.24
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"214,000.00","9,500.00",,0.00,,,"-1,624.50","-1,624.50",
,,,,,,,,,,,,,,,,,,,,602.82,26.76,,0.00,,,(4.58),(4.58),
15/04/2019,,2183018104,,,,56080511,,MT,NGA,CAN,,.00375521127,,,,15/04/2019,,,trn,"129,735.00","6,800.00",,0.00,,,"-1,224.00",,"-1,224.00"
,,,,,,,,,,,,.00281690141,,,,15/04/2019,,,stl,365.45,19.15,,0.00,,,(3.45),,(3.45)
15/04/2019,,2183018104,,,,56080511,,MT,NGA,CAN,,.00375521127,,,,15/04/2019,,,trn,0.00,0.00,,0.00,,,61.20,mk,61.20
,,,,,,,,,,,,.00281690141,,,,15/04/2019,,,stl,0.00,0.00,,0.00,,,0.17,,0.17
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"129,735.00","6,800.00",,0.00,,,"-1,162.80","-1,162.80",
,,,,,,,,,,,,,,,,,,,,365.45,19.15,,0.00,,,(3.28),(3.28),
Account   100711693 - 100712939 Total : ,,,,,,,,,,,,,,,,,,3,,"533,735.00","25,800.00",,0.00,,,"-4,411.80","-4,411.80",
,,,,,,,,,,,,,,,,,,,,"1,503.48",72.67,,0.00,,,(12.44),(12.44),
Account Number : ,,,100711693 - 100712941,,,,,,,,,,,,,,,,,,,,,,,,,
,Agent Name : ,,,,FCMB - #075 - MUSHIN - MUSHIN ISOLO BRANCH,,,,,,,,,,,,,,,,,,,,,,,
,Legacy ID : ,,,,654069,,,,,Store Number : ,,,,075,,,,,,,,,,,,,,
15/04/2019,,2183091794,,,,84703884,,MT,NGA,ARE,,.01034591550,,,,15/04/2019,,,trn,"150,000.00","6,800.00",,0.00,,,"-1,224.00",,"-1,224.00"
,,,,,,,,,,,,.00281690141,,,,15/04/2019,,,stl,422.54,19.15,,0.00,,,(3.45),,(3.45)
15/04/2019,,2183091794,,,,84703884,,MT,NGA,ARE,,.01034591550,,,,15/04/2019,,,trn,0.00,0.00,,0.00,,,61.20,mk,61.20
,,,,,,,,,,,,.00281690141,,,,15/04/2019,,,stl,0.00,0.00,,0.00,,,0.17,,0.17
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"150,000.00","6,800.00",,0.00,,,"-1,162.80","-1,162.80",
,,,,,,,,,,,,,,,,,,,,422.54,19.15,,0.00,,,(3.28),(3.28),
23/04/2019,,2185482138,,,,26907231,,MT,NGA,CAN,,.00376563380,,,,23/04/2019,,,trn,"318,671.46","12,350.00",,0.00,,,"-2,223.00",,"-2,223.00"
,,,,,,,,,,,,.00281690141,,,,23/04/2019,,,stl,897.67,34.79,,0.00,,,(6.26),,(6.26)
23/04/2019,,2185482138,,,,26907231,,MT,NGA,CAN,,.00376563380,,,,23/04/2019,,,trn,0.00,0.00,,0.00,,,111.15,mk,111.15
,,,,,,,,,,,,.00281690141,,,,23/04/2019,,,stl,0.00,0.00,,0.00,,,0.31,,0.31
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"318,671.46","12,350.00",,0.00,,,"-2,111.85","-2,111.85",
,,,,,,,,,,,,,,,,,,,,897.67,34.79,,0.00,,,(5.95),(5.95),
24/04/2019,,2185725325,,,,90188019,,MT,NGA,CAN,,.00378366197,,,,24/04/2019,,,trn,"317,153.07","12,350.00",,0.00,,,"-2,223.00",,"-2,223.00"
,,,,,,,,,,,,.00281690141,,,,24/04/2019,,,stl,893.39,34.79,,0.00,,,(6.26),,(6.26)
24/04/2019,,2185725325,,,,90188019,,MT,NGA,CAN,,.00378366197,,,,24/04/2019,,,trn,0.00,0.00,,0.00,,,111.15,mk,111.15
,,,,,,,,,,,,.00281690141,,,,24/04/2019,,,stl,0.00,0.00,,0.00,,,0.31,,0.31
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"317,153.07","12,350.00",,0.00,,,"-2,111.85","-2,111.85",
,,,,,,,,,,,,,,,,,,,,893.39,34.79,,0.00,,,(5.95),(5.95),
Account   100711693 - 100712941 Total : ,,,,,,,,,,,,,,,,,,3,,"785,824.53","31,500.00",,0.00,,,"-5,386.50","-5,386.50",
,,,,,,,,,,,,,,,,,,,,"2,213.60",88.73,,0.00,,,(15.18),(15.18),
Account Number : ,,,100711693 - 100712945,,,,,,,,,,,,,,,,,,,,,,,,,
,Agent Name : ,,,,FCMB - #079 - SURULERE - ADENIRAN OGUNSANYA BRANCH,,,,,,,,,,,,,,,,,,,,,,,
,Legacy ID : ,,,,654073,,,,,Store Number : ,,,,079,,,,,,,,,,,,,,
10/04/2019,,2181485460,,,,51167541,,MT,NGA,USA,,.00281690141,,,,10/04/2019,,,trn,"355,000.00","12,350.00",,0.00,,,"-2,223.00",,"-2,223.00"
,,,,,,,,,,,,.00281690141,,,,10/04/2019,,,stl,"1,000.00",34.79,,0.00,,,(6.26),,(6.26)
10/04/2019,,2181485460,,,,51167541,,MT,NGA,USA,,.00281690141,,,,10/04/2019,,,trn,0.00,0.00,,0.00,,,111.15,mk,111.15
,,,,,,,,,,,,.00281690141,,,,10/04/2019,,,stl,0.00,0.00,,0.00,,,0.31,,0.31
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"355,000.00","12,350.00",,0.00,,,"-2,111.85","-2,111.85",
,,,,,,,,,,,,,,,,,,,,"1,000.00",34.79,,0.00,,,(5.95),(5.95),
Account   100711693 - 100712945 Total : ,,,,,,,,,,,,,,,,,,1,,"355,000.00","12,350.00",,0.00,,,"-2,111.85","-2,111.85",
,,,,,,,,,,,,,,,,,,,,"1,000.00",34.79,,0.00,,,(5.95),(5.95),
Account Number : ,,,100711693 - 100712946,,,,,,,,,,,,,,,,,,,,,,,,,
,Agent Name : ,,,,FCMB - #080 - MAIDUGURI - MAIDUGURI  BRANCH,,,,,,,,,,,,,,,,,,,,,,,
,Legacy ID : ,,,,654074,,,,,Store Number : ,,,,080,,,,,,,,,,,,,,
01/04/2019,,2178258420,,,,51845149,,MT,NGA,MAR,,.02718884509,,,,01/04/2019,,,trn,"160,000.00","9,500.00",,0.00,,,"-1,710.00",,"-1,710.00"
,,,,,,,,,,,,.00281690141,,,,01/04/2019,,,stl,450.70,26.76,,0.00,,,(4.82),,(4.82)
01/04/2019,,2178258420,,,,51845149,,MT,NGA,MAR,,.02718884509,,,,01/04/2019,,,trn,0.00,0.00,,0.00,,,85.50,mk,85.50
,,,,,,,,,,,,.00281690141,,,,01/04/2019,,,stl,0.00,0.00,,0.00,,,0.24,,0.24
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"160,000.00","9,500.00",,0.00,,,"-1,624.50","-1,624.50",
,,,,,,,,,,,,,,,,,,,,450.70,26.76,,0.00,,,(4.58),(4.58),
11/04/2019,,2181776963,,,,94716053,,MT,NGA,IND,,.19481971842,,,,11/04/2019,,,trn,"100,000.00","6,800.00",,0.00,,,"-1,224.00",,"-1,224.00"
,,,,,,,,,,,,.00281690141,,,,11/04/2019,,,stl,281.69,19.15,,0.00,,,(3.45),,(3.45)
11/04/2019,,2181776963,,,,94716053,,MT,NGA,IND,,.19481971842,,,,11/04/2019,,,trn,0.00,0.00,,0.00,,,61.20,mk,61.20
,,,,,,,,,,,,.00281690141,,,,11/04/2019,,,stl,0.00,0.00,,0.00,,,0.17,,0.17
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"100,000.00","6,800.00",,0.00,,,"-1,162.80","-1,162.80",
,,,,,,,,,,,,,,,,,,,,281.69,19.15,,0.00,,,(3.28),(3.28),
23/04/2019,,2185397495,,,,30842198,,MT,NGA,MAR,,.02703940847,,,,23/04/2019,,,trn,"160,000.00","9,500.00",,0.00,,,"-1,710.00",,"-1,710.00"
,,,,,,,,,,,,.00281690141,,,,23/04/2019,,,stl,450.70,26.76,,0.00,,,(4.82),,(4.82)
23/04/2019,,2185397495,,,,30842198,,MT,NGA,MAR,,.02703940847,,,,23/04/2019,,,trn,0.00,0.00,,0.00,,,85.50,mk,85.50
,,,,,,,,,,,,.00281690141,,,,23/04/2019,,,stl,0.00,0.00,,0.00,,,0.24,,0.24
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"160,000.00","9,500.00",,0.00,,,"-1,624.50","-1,624.50",
,,,,,,,,,,,,,,,,,,,,450.70,26.76,,0.00,,,(4.58),(4.58),
Account   100711693 - 100712946 Total : ,,,,,,,,,,,,,,,,,,3,,"420,000.00","25,800.00",,0.00,,,"-4,411.80","-4,411.80",
,,,,,,,,,,,,,,,,,,,,"1,183.09",72.67,,0.00,,,(12.44),(12.44),
Account Number : ,,,100711693 - 100712947,,,,,,,,,,,,,,,,,,,,,,,,,
,Agent Name : ,,,,FCMB - #081 - OGBA - OGBA BRANCH,,,,,,,,,,,,,,,,,,,,,,,
,Legacy ID : ,,,,654075,,,,,Store Number : ,,,,081,,,,,,,,,,,,,,
05/04/2019,,2179824202,,,,74371017,,MT,NGA,USA,,.00281690141,,,,05/04/2019,,,trn,"177,500.00","9,500.00",,0.00,,,"-1,710.00",,"-1,710.00"
,,,,,,,,,,,,.00281690141,,,,05/04/2019,,,stl,500.00,26.76,,0.00,,,(4.82),,(4.82)
05/04/2019,,2179824202,,,,74371017,,MT,NGA,USA,,.00281690141,,,,05/04/2019,,,trn,0.00,0.00,,0.00,,,85.50,mk,85.50
,,,,,,,,,,,,.00281690141,,,,05/04/2019,,,stl,0.00,0.00,,0.00,,,0.24,,0.24
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"177,500.00","9,500.00",,0.00,,,"-1,624.50","-1,624.50",
,,,,,,,,,,,,,,,,,,,,500.00,26.76,,0.00,,,(4.58),(4.58),
10/04/2019,,2181484894,,,,46422056,,MT,NGA,USA,,.00281690141,,,,10/04/2019,,,trn,"177,500.00","9,500.00",,0.00,,,"-1,710.00",,"-1,710.00"
,,,,,,,,,,,,.00281690141,,,,10/04/2019,,,stl,500.00,26.76,,0.00,,,(4.82),,(4.82)
10/04/2019,,2181484894,,,,46422056,,MT,NGA,USA,,.00281690141,,,,10/04/2019,,,trn,0.00,0.00,,0.00,,,85.50,mk,85.50
,,,,,,,,,,,,.00281690141,,,,10/04/2019,,,stl,0.00,0.00,,0.00,,,0.24,,0.24
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"177,500.00","9,500.00",,0.00,,,"-1,624.50","-1,624.50",
,,,,,,,,,,,,,,,,,,,,500.00,26.76,,0.00,,,(4.58),(4.58),
18/04/2019,,2184046813,,,,45907898,,MT,NGA,CMR,,1.63577054455,,,,18/04/2019,,,trn,"33,010.00","3,800.00",,0.00,,,(684.00),,(684.00)
,,,,,,,,,,,,.00281690141,,,,18/04/2019,,,stl,92.99,10.70,,0.00,,,(1.93),,(1.93)
18/04/2019,,2184046813,,,,45907898,,MT,NGA,CMR,,1.63577054455,,,,18/04/2019,,,trn,0.00,0.00,,0.00,,,34.20,mk,34.20
,,,,,,,,,,,,.00281690141,,,,18/04/2019,,,stl,0.00,0.00,,0.00,,,0.10,,0.10
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"33,010.00","3,800.00",,0.00,,,(649.80),(649.80),
,,,,,,,,,,,,,,,,,,,,92.99,10.70,,0.00,,,(1.83),(1.83),
30/04/2019,,2187657292,,,,96805445,,MT,NGA,USA,,.00281690141,,,,30/04/2019,,,trn,"177,500.00","9,500.00",,0.00,,,"-1,710.00",,"-1,710.00"
,,,,,,,,,,,,.00281690141,,,,30/04/2019,,,stl,500.00,26.76,,0.00,,,(4.82),,(4.82)
30/04/2019,,2187657292,,,,96805445,,MT,NGA,USA,,.00281690141,,,,30/04/2019,,,trn,0.00,0.00,,0.00,,,85.50,mk,85.50
,,,,,,,,,,,,.00281690141,,,,30/04/2019,,,stl,0.00,0.00,,0.00,,,0.24,,0.24
Daily Total : ,,,,,,,,,,,,,,,,,,1,,"177,500.00","9,500.00",,0.00,,,"-1,624.50","-1,624.50",
,,,,,,,,,,,,,,,,,,,,500.00,26.76,,0.00,,,(4.58),(4.58),
Account   100711693 - 100712947 Total : ,,,,,,,,,,,,,,,,,,4,,"565,510.00","32,300.00",,0.00,,,"-5,523.30","-5,523.30",
