,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(315.49),,,0.00,,,,,,,,0.00,,,,,,0.00,,,,,,,(315.49),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(315.49),,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Account Net Due : ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Account Number : ,,,100711693 - 100712944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Agent Name : ,,,,,FCMB - #078 - UMUAHIA - UMUAHIA BRANCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,654072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Legacy ID : ,,,,,,,,,,,,,,,,,Store Number : ,,,,,,,,,078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/19,2249752418,,,,,80030800,,,,MT,,REC,,,,GBR,,,,,NGA,,,453.26400000000,,,,,,11/09/19,,,1.50,,,,trn,,,,,"(312,525.53)",,,0.00,,,,,,,,0.00,,,,,,,,0.00,,,,,,,,"(312,525.53)",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,.00281690141,,,,,,11/12/19,,,,,,,stl,,,,,(880.35),,,0.00,,,,,,,,0.00,,,,,,,,0.00,,,,,,,,(880.35),
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100711693 - 100712944,,,,,,,,,,,,,,,,,,Account Total:,,,,,,,,,,Receive,,,,,,,1,,,,,,,"(312,525.53)",,,0.00,,,,,,,,0.00,,,,,,0.00,,,,,,,"(312,525.53)",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(880.35),,,0.00,,,,,,,,0.00,,,,,,0.00,,,,,,,(880.35),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Account Net Due : ,,,,,,(880.35),,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Account Number : ,,,100711693 - 100712947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Agent Name : ,,,,,FCMB - #081 - OGBA - OGBA BRANCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Legacy ID : ,,,,,654075,,,,,,,,,,,,Store Number : ,,,,,,,,,081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/19,2249217520,,,,,66855573,,,,MT,,REC,,,,USA,,,,,NGA,,,355.00000000000,,,,,,11/07/19,,,1.25,,,,trn,,,,,"(14,022.50)",,,0.00,,,,,,,,0.00,,,,,,,,0.00,,,,,,,,"(14,022.50)",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,.00281690141,,,,,,11/12/19,,,,,,,stl,,,,,(39.50),,,0.00,,,,,,,,0.00,,,,,,,,0.00,,,,,,,,(39.50),
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/19,2249218675,,,,,51265811,,,,MT,,REC,,,,USA,,,,,NGA,,,355.00000000000,,,,,,11/07/19,,,0.45,,,,trn,,,,,"(88,350.63)",,,0.00,,,,,,,,0.00,,,,,,,,0.00,,,,,,,,"(88,350.63)",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,.00281690141,,,,,,11/12/19,,,,,,,stl,,,,,(248.88),,,0.00,,,,,,,,0.00,,,,,,,,0.00,,,,,,,,(248.88),
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/19,2249224906,,,,,39206293,,,,MT,,REC,,,,CAN,,,,,NGA,,,269.73634222360,,,,,,11/07/19,,,0.30,,,,trn,,,,,"(45,717.61)",,,0.00,,,,,,,,0.00,,,,,,,,0.00,,,,,,,,"(45,717.61)",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,.00281690141,,,,,,11/12/19,,,,,,,stl,,,,,(128.78),,,0.00,,,,,,,,0.00,,,,,,,,0.00,,,,,,,,(128.78),
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/19,2249741762,,,,,21297853,,,,MT,,REC,,,,ESP,,,,,NGA,,,391.06800000000,,,,,,11/09/19,,,3.70,,,,trn,,,,,"(45,191.82)",,,0.00,,,,,,,,0.00,,,,,,,,0.00,,,,,,,,"(45,191.82)",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,.00281690141,,,,,,11/12/19,,,,,,,stl,,,,,(127.30),,,0.00,,,,,,,,0.00,,,,,,,,0.00,,,,,,,,(127.30),
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/19,2249888276,,,,,41341007,,,,MT,,REC,,,,USA,,,,,NGA,,,355.00000000000,,,,,,11/09/19,,,1.25,,,,trn,,,,,"(35,056.25)",,,0.00,,,,,,,,0.00,,,,,,,,0.00,,,,,,,,"(35,056.25)",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,.00281690141,,,,,,11/12/19,,,,,,,stl,,,,,(98.75),,,0.00,,,,,,,,0.00,,,,,,,,0.00,,,,,,,,(98.75),
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/19,2249932284,,,,,52024289,,,,MT,,REC,,,,USA,,,,,NGA,,,355.00000000000,,,,,,11/09/19,,,0.45,,,,trn,,,,,"(106,020.75)",,,0.00,,,,,,,,0.00,,,,,,,,0.00,,,,,,,,"(106,020.75)",
,,,,,,,,,,,,,,,,,,,,,,,,.00281690141,,,,,,11/12/19,,,,,,,,,,,,(298.65),,,0.00,,,,,,,,0.00,,,,,,,,0.00,,,,,,,,(298.65),
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100711693 - 100712947,,,,,,,,,,,,,,,,,,Account Total:,,,,,,,,,,Receive,,,,,,,6,,,,,,,"(334,359.56)",,,0.00,,,,,,,,0.00,,,,,,0.00,,,,,,,"(334,359.56)",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(941.86),,,0.00,,,,,,,,0.00,,,,,,0.00,,,,,,,(941.86),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(941.86),,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Account Net Due : ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Account Number : ,,,100711693 - 100712950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Agent Name : ,,,,,FCMB - #084 - ENUGU - GARDEN AVENUE ENUGU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,654078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Legacy ID : ,,,,,,,,,,,,,,,,,Store Number : ,,,,,,,,,084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/19,2248626223,,,,,54425606,,,,MT,,REC,,,,USA,,,,,NGA,,,355.00000000000,,,,,,11/05/19,,,6.76,,,,trn,,,,,"(20,191.12)",,,0.00,,,,,,,,0.00,,,,,,,,0.00,,,,,,,,"(20,191.12)",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,.00281690141,,,,,,11/12/19,,,,,,,stl,,,,,(56.88),,,0.00,,,,,,,,0.00,,,,,,,,0.00,,,,,,,,(56.88),
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/19,2249173669,,,,,59459738,,,,MT,,REC,,,,BEL,,,,,NGA,,,393.58850000000,,,,,,11/07/19,,,2.00,,,,trn,,,,,"(28,928.75)",,,0.00,,,,,,,,0.00,,,,,,,,0.00,,,,,,,,"(28,928.75)",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,.00281690141,,,,,,11/12/19,,,,,,,stl,,,,,(81.49),,,0.00,,,,,,,,0.00,,,,,,,,0.00,,,,,,,,(81.49),
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100711693 - 100712950,,,,,,,,,,,,,,,,,,Account Total:,,,,,,,,,,Receive,,,,,,,2,,,,,,,"(49,119.87)",,,0.00,,,,,,,,0.00,,,,,,0.00,,,,,,,"(49,119.87)",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(138.37),,,0.00,,,,,,,,0.00,,,,,,0.00,,,,,,,(138.37),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Account Net Due : ,,,,,,(138.37),,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Account Number : ,,,100711693 - 100712951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Agent Name : ,,,,,FCMB - #085 - OWERRI - OWERRI BRANCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Legacy ID : ,,,,,654079,,,,,,,,,,,,Store Number : ,,,,,,,,,085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/19,2249604997,,,,,31542678,,,,MT,,REC,,,,USA,,,,,NGA,,,355.00000000000,,,,,,11/08/19,,,0.45,,,,trn,,,,,"(35,340.25)",,,0.00,,,,,,,,0.00,,,,,,,,0.00,,,,,,,,"(35,340.25)",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,.00281690141,,,,,,11/12/19,,,,,,,stl,,,,,(99.55),,,0.00,,,,,,,,0.00,,,,,,,,0.00,,,,,,,,(99.55),
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/19,2250663045,,,,,58928569,,,,MT,,SEN,,,,NGA,,,,,USA,,,.00281690141,,,,,,11/12/19,,,,,,,trn,,,,,"342,032.50",,,"12,350.00",,,,,,,,0.00,,,,,,,,"(2,223.00)",,,,,,,,"352,159.50",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,.00281690141,,,,,,11/12/19,,,,,,,stl,,,,,963.47,,,34.79,,,,,,,,0.00,,,,,,,,(6.26),,,,,,,,992.00,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/19,2250663045,,,,,58928569,,,,MT,,SEN,,,,NGA,,,,,USA,,,.00281690141,,,,,,11/12/19,,,,,,,trn,,,,,0.00,,,0.00,,,,,,,,0.00,,,,,,,,111.15,,,mk,,,,,111.15,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,.00281690141,,,,,,11/12/19,,,,,,,stl,,,,,0.00,,,0.00,,,,,,,,0.00,,,,,,,,0.31,,,,,,,,0.31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/19,2250667932,,,,,71887891,,,,MT,,SEN,,,,NGA,,,,,USA,,,.00281690141,,,,,,11/12/19,,,,,,,trn,,,,,"342,032.50",,,"12,350.00",,,,,,,,0.00,,,,,,,,"(2,223.00)",,,,,,,,"352,159.50",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,.00281690141,,,,,,11/12/19,,,,,,,stl,,,,,963.47,,,34.79,,,,,,,,0.00,,,,,,,,(6.26),,,,,,,,992.00,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/19,2250667932,,,,,71887891,,,,MT,,SEN,,,,NGA,,,,,USA,,,.00281690141,,,,,,11/12/19,,,,,,,trn,,,,,0.00,,,0.00,,,,,,,,0.00,,,,,,,,111.15,,,mk,,,,,111.15,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,.00281690141,,,,,,11/12/19,,,,,,,stl,,,,,0.00,,,0.00,,,,,,,,0.00,,,,,,,,0.31,,,,,,,,0.31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100711693 - 100712951,,,,,,,,,,,,,,,,,,Account Total:,,,,,,,,,,Send,,,,,,,2,,,,,,,"684,065.00",,,"24,700.00",,,,,,,,0.00,,,,,,"(4,223.70)",,,,,,,"704,541.30",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,926.94",,,69.58,,,,,,,,0.00,,,,,,(11.90),,,,,,,"1,984.62",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Receive,,,,,,,1,,,,,,,"(35,340.25)",,,0.00,,,,,,,,0.00,,,,,,0.00,,,,,,,"(35,340.25)",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(99.55),,,0.00,,,,,,,,0.00,,,,,,0.00,,,,,,,(99.55),,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Account Net Due : ,,,,,,"1,885.07",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Account Number : ,,,100711693 - 100712952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Agent Name : ,,,,,FCMB - #086 - BENIN CITY - UGBOWO BRANCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Legacy ID : ,,,,,654080,,,,,,,,,,,,,,,,,,,,,086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Store Number : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/19,2249831075,,,,,40991631,,,,MT,,REC,,,,USA,,,,,NGA,,,355.00000000000,,,,,,11/09/19,,,0.45,,,,trn,,,,,"(53,010.38)",,,0.00,,,,,,,,0.00,,,,,,,,0.00,,,,,,,,"(53,010.38)",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,.00281690141,,,,,,11/12/19,,,,,,,stl,,,,,(149.33),,,0.00,,,,,,,,0.00,,,,,,,,0.00,,,,,,,,(149.33),
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
