EntryID	setDateUSYear	setDateUSMonth	setDateUSDay	setDateLOCYear	setDateLOCMonth	setDateLOCDay	RepDateYear	RepDateMonth	RepDateDay	Direction	Account	LocationName	Location_ID	Status	LOCCurrencyCode	ShareOfChargesUSD	ShareOfFXUSD	ShareOfChargesLOC	ShareOfFXLOC	SubAgentCommFXUSD	SubAgentCommChargesUSD	SubAgentCommFXLOC	SubAgentCommChargesLOC	SendPayIndicator	MTCN
797978	2019	9	5	2019	9	5	2019	9	5	I	ADH150876	FCMB - #085 - OWERRI - OWERRI BRANCH	118	S	NGN	5.26	0	1867.3	0	0	0	0	0	P	3663545090
798017	2019	9	5	2019	9	5	2019	9	5	O	ADH151767	FCMB - #185 - GARKI ABUJA - GARKI YOLA S	280	S	NGN	2.79	0	991.5	1.4	0	0	0	0	S	7146539107
798037	2019	9	5	2019	9	5	2019	9	5	I	ADH152241	FCMB - #153 - ILORIN - ILORIN AZEEZ ATTA	270	S	NGN	2.37	0	841.35	0	0	0	0	0	P	6186710276
798052	2019	9	5	2019	9	5	2019	9	5	I	ADH152461	FCMB - #151 - ILORIN - ILORIN IBRAHIM TA	255	S	NGN	2.7	0	958.5	0	0	0	0	0	P	2664167112
798045	2019	9	5	2019	9	5	2019	9	5	I	ADH152317	FCMB - #174 - AMUWO-ODOFIN - FESTAC TOWN	196	S	NGN	0.9	0	319.5	0	0	0	0	0	P	0606260302
798023	2019	9	5	2019	9	5	2019	9	5	I	ADH152043	FCMB - #237 - ABA - ABA BRASS ROAD BRANCH	228	S	NGN	2.88	0	1022.4	0	0	0	0	0	P	0463566678
798078	2019	9	5	2019	9	5	2019	9	5	I	ADH152878	FCMB - #257 - UGHELLI - UGHELLI BRANCH	252	S	NGN	1.8	0	639	0	0	0	0	0	P	6509670046
798079	2019	9	5	2019	9	5	2019	9	5	I	ADH152878	FCMB - #257 - UGHELLI - UGHELLI BRANCH	252	S	NGN	0.04	0	14.2	0	0	0	0	0	P	7848214461
798025	2019	9	5	2019	9	5	2019	9	5	I	ADH152175	FCMB - #234 - WARRI - WARRI AIRPORT ROAD	191	S	NGN	1.8	0	639	0	0	0	0	0	P	9018793108
798042	2019	9	5	2019	9	5	2019	9	5	I	ADH152241	FCMB - #153 - ILORIN - ILORIN AZEEZ ATTA	270	S	NGN	0.45	0	159.75	0	0	0	0	0	P	4861656674
798032	2019	9	5	2019	9	5	2019	9	5	I	ADH152241	FCMB - #153 - ILORIN - ILORIN AZEEZ ATTA	270	S	NGN	0.66	0	234.3	0	0	0	0	0	P	8514818230
798047	2019	9	5	2019	9	5	2019	9	5	I	ADH152351	FCMB - #241 - OWERRI - OWERRI 2 BRANCH	199	S	NGN	1.8	0	639	0	0	0	0	0	P	2874679447
797919	2019	9	5	2019	9	5	2019	9	5	I	ADH150524	FCMB - #033 - OTA - OTTA BRANCH	58	S	NGN	3.12	0	1107.6	0	0	0	0	0	P	2867393861
797901	2019	9	5	2019	9	5	2019	9	5	I	ADH150393	FCMB - #008 - WARRI - WARRI BRANCH	45	S	NGN	0.72	0	255.6	0	0	0	0	0	P	3226993196
798041	2019	9	5	2019	9	5	2019	9	5	I	ADH152241	FCMB - #153 - ILORIN - ILORIN AZEEZ ATTA	270	S	NGN	0.94	0	333.7	0	0	0	0	0	P	4824364360
798008	2019	9	5	2019	9	5	2019	9	5	I	ADH151592	UNKNOWN	-1	S	NGN	1.8	0	639	0	0	0	0	0	P	1664490018
798031	2019	9	5	2019	9	5	2019	9	5	I	ADH152230	FCMB - #157 - IKEJA - OPEBI BRANCH	264	S	NGN	1.8	0	639	0	0	0	0	0	P	2703172108
797944	2019	9	5	2019	9	5	2019	9	5	I	ADH150579	FCMB - #068 - OSHOGBO - OSOGBO BRANCH	80	S	NGN	0.63	0	223.65	0	0	0	0	0	P	0346353638
798040	2019	9	5	2019	9	5	2019	9	5	I	ADH152241	FCMB - #153 - ILORIN - ILORIN AZEEZ ATTA	270	S	NGN	1.53	0	543.15	0	0	0	0	0	P	3848696921
797932	2019	9	5	2019	9	5	2019	9	5	I	ADH150535	FCMB - #036 - AKUTE - AKUTE BRANCH	59	S	NGN	0.65	0	230.75	0	0	0	0	0	P	0211068650
797996	2019	9	5	2019	9	5	2019	9	5	I	ADH151196	FCMB - #114 - AGEGE - AGEGE BRANCH	140	S	NGN	0.58	0	205.9	0	0	0	0	0	P	8984487551
798033	2019	9	5	2019	9	5	2019	9	5	I	ADH152241	FCMB - #153 - ILORIN - ILORIN AZEEZ ATTA	270	S	NGN	3.08	0	1093.4	0	0	0	0	0	P	9043300761
797936	2019	9	5	2019	9	5	2019	9	5	I	ADH150535	FCMB - #036 - AKUTE - AKUTE BRANCH	59	S	NGN	0.48	0	170.4	0	0	0	0	0	P	5636092195
798083	2019	9	5	2019	9	5	2019	9	5	I	ADH153154	UNKNOWN	-1	S	NGN	1.8	0	639	0	0	0	0	0	P	0872714086
798084	2019	9	5	2019	9	5	2019	9	5	I	ADH153154	UNKNOWN	-1	S	NGN	1.8	0	639	0	0	0	0	0	P	1016742194
797906	2019	9	5	2019	9	5	2019	9	5	I	ADH150403	FCMB - #042 - UYO - ORON ROAD BRANCH UYO	88	S	NGN	1.07	0	379.85	0	0	0	0	0	P	8752236860
797966	2019	9	5	2019	9	5	2019	9	5	I	ADH150809	FCMB - #079 - SURULERE - ADENIRAN OGUNSA	101	S	NGN	1.96	0	695.8	0	0	0	0	0	P	9290765160
797917	2019	9	5	2019	9	5	2019	9	5	I	ADH150524	FCMB - #033 - OTA - OTTA BRANCH	58	S	NGN	4.55	0	1615.25	0	0	0	0	0	P	2199851555
797930	2019	9	5	2019	9	5	2019	9	5	I	ADH150524	FCMB - #033 - OTA - OTTA BRANCH	58	S	NGN	1.99	0	706.45	0	0	0	0	0	P	9385106357
797977	2019	9	5	2019	9	5	2019	9	5	I	ADH150876	FCMB - #085 - OWERRI - OWERRI BRANCH	118	S	NGN	4.14	0	1469.7	0	0	0	0	0	P	2354363480
797972	2019	9	5	2019	9	5	2019	9	5	I	ADH150843	FCMB - #077 - IBADAN - UNIVERSITY COLLEGE HOSPITAL	115	S	NGN	5.43	0	1927.65	0	0	0	0	0	P	3627297822
797926	2019	9	5	2019	9	5	2019	9	5	I	ADH150524	FCMB - #033 - OTA - OTTA BRANCH	58	S	NGN	1.8	0	639	0	0	0	0	0	P	7001381243
798034	2019	9	5	2019	9	5	2019	9	5	I	ADH152241	FCMB - #153 - ILORIN - ILORIN AZEEZ ATTA	270	S	NGN	1.8	0	639	0	0	0	0	0	P	9932356164
798080	2019	9	5	2019	9	5	2019	9	5	I	ADH152878	FCMB - #257 - UGHELLI - UGHELLI BRANCH	252	S	NGN	1.8	0	639	0	0	0	0	0	P	9028885810
798012	2019	9	5	2019	9	5	2019	9	5	I	ADH151734	FCMB - #232 - SULEJA - SULEJA BRANCH	289	S	NGN	1.8	0	639	0	0	0	0	0	P	4114511724
797890	2019	9	5	2019	9	5	2019	9	5	I	ADH150205	FCMB - #030 - LAGOS  - ALAGBADO BRANCH	51	S	NGN	3.12	0	1107.6	0	0	0	0	0	P	1581171428
798027	2019	9	5	2019	9	5	2019	9	5	I	ADH152175	FCMB - #234 - WARRI - WARRI AIRPORT ROAD	191	S	NGN	2.34	0	830.7	0	0	0	0	0	P	8953502162
797895	2019	9	5	2019	9	5	2019	9	5	I	ADH150294	FCMB - #047 -  YENEGOA BRANCH	68	S	NGN	0.97	0	344.35	0	0	0	0	0	P	2664140070
797948	2019	9	5	2019	9	5	2019	9	5	I	ADH150623	FCMB - #072 - Warri Effurun	96	S	NGN	0.97	0	344.35	0	0	0	0	0	P	1419631555
797950	2019	9	5	2019	9	5	2019	9	5	I	ADH150623	FCMB - #072 - Warri Effurun	96	S	NGN	0.54	0	191.7	0	0	0	0	0	P	6936718590
797899	2019	9	5	2019	9	5	2019	9	5	O	ADH150360	FCMB - #009 - BENIN CITY - BENIN BRANCH	13	S	NGN	6.34	0	2251.15	-0.6	0	0	0	0	S	0793511870
797968	2019	9	5	2019	9	5	2019	9	5	I	ADH150821	FCMB - #078 - UMUAHIA - UMUAHIA BRANCH	110	S	NGN	2.45	0	869.75	0	0	0	0	0	P	2078053899
797951	2019	9	5	2019	9	5	2019	9	5	I	ADH150623	FCMB - #072 - Warri Effurun	96	S	NGN	0.35	0	124.25	0	0	0	0	0	P	8196803143
798029	2019	9	5	2019	9	5	2019	9	5	I	ADH152186	FCMB - #245 - EKWULOBIA - EKWULOBIA BRAN	233	S	NGN	2.68	0	951.4	0	0	0	0	0	P	5715988850
798064	2019	9	5	2019	9	5	2019	9	5	I	ADH152670	FCMB - #163 - BADAGRY - OJO ALABA BRANCH	250	S	NGN	1.8	0	639	0	0	0	0	0	P	0459895903
797984	2019	9	5	2019	9	5	2019	9	5	I	ADH150919	FCMB - #091 - OKOTA - OKOTA BRANCH	116	S	NGN	1.26	0	447.3	0	0	0	0	0	P	8856752873
797982	2019	9	5	2019	9	5	2019	9	5	I	ADH150898	FCMB - #087 - MATORI - MATORI BRANCH	112	S	NGN	1.17	0	415.35	0	0	0	0	0	P	2098349431
797878	2019	9	5	2019	9	5	2019	9	5	I	ADH150052	FCMB - #034 - AJAH - AJAH BRANCH	29	S	NGN	2.55	0	905.25	0	0	0	0	0	P	7640586897
797976	2019	9	5	2019	9	5	2019	9	5	I	ADH150876	FCMB - #085 - OWERRI - OWERRI BRANCH	118	S	NGN	10.8	0	3834	0	0	0	0	0	P	0593456182
798048	2019	9	5	2019	9	5	2019	9	5	I	ADH152351	FCMB - #241 - OWERRI - OWERRI 2 BRANCH	199	S	NGN	0.9	0	319.5	0	0	0	0	0	P	4154430416
798018	2019	9	5	2019	9	5	2019	9	5	I	ADH151855	UNKNOWN	-1	S	NGN	7.2	0	2556	0	0	0	0	0	P	5084022343
798057	2019	9	5	2019	9	5	2019	9	5	I	ADH152571	FCMB - #279 - AKURE OSHINLE	269	S	NGN	1.8	0	639	0	0	0	0	0	P	5329719610
797929	2019	9	5	2019	9	5	2019	9	5	I	ADH150524	FCMB - #033 - OTA - OTTA BRANCH	58	S	NGN	1.8	0	639	0	0	0	0	0	P	8305352858
797914	2019	9	5	2019	9	5	2019	9	5	I	ADH150513	FCMB - #029 - IBADAN - IBADAN BRANCH	47	S	NGN	1.04	0	369.2	0	0	0	0	0	P	1860862080
798000	2019	9	5	2019	9	5	2019	9	5	I	ADH151327	FCMB - #122 - OJOO - OJOO BRANCH	159	S	NGN	1.8	0	639	0	0	0	0	0	P	2992678446
798038	2019	9	5	2019	9	5	2019	9	5	I	ADH152241	FCMB - #153 - ILORIN - ILORIN AZEEZ ATTA	270	S	NGN	2.52	0	894.6	0	0	0	0	0	P	1156320867
798066	2019	9	5	2019	9	5	2019	9	5	I	ADH152670	FCMB - #163 - BADAGRY - OJO ALABA BRANCH	250	S	NGN	2.88	0	1022.4	0	0	0	0	0	P	4221297203
797931	2019	9	5	2019	9	5	2019	9	5	I	ADH150535	FCMB - #036 - AKUTE - AKUTE BRANCH	59	S	NGN	0.97	0	344.35	0	0	0	0	0	P	0025141721
798087	2019	9	5	2019	9	5	2019	9	5	I	ADH471009	UNKNOWN	-1	S	NGN	1.8	0	639	0	0	0	0	0	P	9246747281
797988	2019	9	5	2019	9	5	2019	9	5	I	ADH150931	FCMB - #086 - BENIN CITY - UGBOWO BRANCH	111	S	NGN	1.8	0	639	0	0	0	0	0	P	8977847813
798051	2019	9	5	2019	9	5	2019	9	5	I	ADH152450	FCMB - #177 - IBADAN - AGODI BRANCH	202	S	NGN	3.12	0	1107.6	0	0	0	0	0	P	9371310688
798046	2019	9	5	2019	9	5	2019	9	5	I	ADH152351	FCMB - #241 - OWERRI - OWERRI 2 BRANCH	199	S	NGN	6	0	2130	0	0	0	0	0	P	1581210689
798011	2019	9	5	2019	9	5	2019	9	5	O	ADH151635	FCMB - #197 - KAKURI	217	S	NGN	2.79	0	991.5	-1.6	0	0	0	0	S	5783272776
797990	2019	9	5	2019	9	5	2019	9	5	I	ADH151031	FCMB - #094 - AKWA - AWKA BRANCH	124	S	NGN	1.67	0	592.85	0	0	0	0	0	P	0941750697
798063	2019	9	5	2019	9	5	2019	9	5	I	ADH152658	FCMB - #147 - TRADE FAIR - TRADE FAIR BR	267	S	NGN	0.27	0	95.85	0	0	0	0	0	P	2113138677
797958	2019	9	5	2019	9	5	2019	9	5	I	ADH150777	FCMB - #058 - IBADAN BODIJA BRANCH	106	S	NGN	1.49	0	528.95	0	0	0	0	0	P	3356333131
798015	2019	9	5	2019	9	5	2019	9	5	I	ADH151745	FCMB - #189 - WUSE ZONE 4 ABUJA - ZONE 4	220	S	NGN	0.74	0	262.7	0	0	0	0	0	P	7803744400
797971	2019	9	5	2019	9	5	2019	9	5	I	ADH150843	FCMB - #077 - IBADAN - UNIVERSITY COLLEGE HOSPITAL	115	S	NGN	2.7	0	958.5	0	0	0	0	0	P	0889862555
797896	2019	9	5	2019	9	5	2019	9	5	I	ADH150294	FCMB - #047 -  YENEGOA BRANCH	68	S	NGN	0.93	0	330.15	0	0	0	0	0	P	4635283879
797970	2019	9	5	2019	9	5	2019	9	5	I	ADH150821	FCMB - #078 - UMUAHIA - UMUAHIA BRANCH	110	S	NGN	3.12	0	1107.6	0	0	0	0	0	P	7419784904
797969	2019	9	5	2019	9	5	2019	9	5	I	ADH150821	FCMB - #078 - UMUAHIA - UMUAHIA BRANCH	110	S	NGN	1.05	0	372.75	0	0	0	0	0	P	5411988095
797991	2019	9	5	2019	9	5	2019	9	5	O	ADH151130	FCMB - #112 - ABAKALIKI -  ABAKILIKI BRANCH	138	S	NGN	2.79	0	991.5	0.85	0	0	0	0	S	1746476131
797989	2019	9	5	2019	9	5	2019	9	5	I	ADH150931	FCMB - #086 - BENIN CITY - UGBOWO BRANCH	111	S	NGN	2.84	0	1008.2	0	0	0	0	0	P	6887445929
797908	2019	9	5	2019	9	5	2019	9	5	R	ADH150458	FCMB - #040 - EKET - EKET BRANCH	90	S	NGN	6.34	0	2250.93	0	0	0	0	0	P	3459739465
797940	2019	9	5	2019	9	5	2019	9	5	O	ADH150579	FCMB - #068 - OSHOGBO - OSOGBO BRANCH	80	S	NGN	2.79	0	991.5	-1.55	0	0	0	0	S	1718101253
798062	2019	9	5	2019	9	5	2019	9	5	I	ADH152571	FCMB - #279 - AKURE OSHINLE	269	S	NGN	1.22	0	433.1	0	0	0	0	0	P	0121165818
798058	2019	9	5	2019	9	5	2019	9	5	I	ADH152571	FCMB - #279 - AKURE OSHINLE	269	S	NGN	1.8	0	639	0	0	0	0	0	P	7718087815
797928	2019	9	5	2019	9	5	2019	9	5	I	ADH150524	FCMB - #033 - OTA - OTTA BRANCH	58	S	NGN	0.97	0	344.35	0	0	0	0	0	P	8267380230
797916	2019	9	5	2019	9	5	2019	9	5	I	ADH150524	FCMB - #033 - OTA - OTTA BRANCH	58	S	NGN	1.17	0	415.35	0	0	0	0	0	P	1228867183
798055	2019	9	5	2019	9	5	2019	9	5	I	ADH152472	FCMB - #148 - IBADAN - CHALLENGE BRANCH	203	S	NGN	1.8	0	639	0	0	0	0	0	P	4763690390
797956	2019	9	5	2019	9	5	2019	9	5	I	ADH150777	FCMB - #058 - IBADAN BODIJA BRANCH	106	S	NGN	4.8	0	1704	0	0	0	0	0	P	2188859300
797987	2019	9	5	2019	9	5	2019	9	5	I	ADH150931	FCMB - #086 - BENIN CITY - UGBOWO BRANCH	111	S	NGN	4.86	0	1725.3	0	0	0	0	0	P	1301077900
798020	2019	9	5	2019	9	5	2019	9	5	I	ADH152021	FCMB - #275 - PORTHACOURT - RUMUOKORO BR	227	S	NGN	3.96	0	1405.8	0	0	0	0	0	P	0090913092
798035	2019	9	5	2019	9	5	2019	9	5	I	ADH152241	FCMB - #153 - ILORIN - ILORIN AZEEZ ATTA	270	S	NGN	1.2	0	426	0	0	0	0	0	P	0217843862
797986	2019	9	5	2019	9	5	2019	9	5	I	ADH150931	FCMB - #086 - BENIN CITY - UGBOWO BRANCH	111	S	NGN	2.84	0	1008.2	0	0	0	0	0	P	1227353821
798082	2019	9	5	2019	9	5	2019	9	5	I	ADH153143	UNKNOWN	-1	S	NGN	4.32	0	1533.6	0	0	0	0	0	P	3783723601
797937	2019	9	5	2019	9	5	2019	9	5	I	ADH150535	FCMB - #036 - AKUTE - AKUTE BRANCH	59	S	NGN	0.5	0	177.5	0	0	0	0	0	P	8398960739
797880	2019	9	5	2019	9	5	2019	9	5	I	ADH150151	FCMB - #066 - OJO - OJO BRANCH	75	S	NGN	4.68	0	1661.4	0	0	0	0	0	P	0585276756
798026	2019	9	5	2019	9	5	2019	9	5	I	ADH152175	FCMB - #234 - WARRI - WARRI AIRPORT ROAD	191	S	NGN	2.73	0	969.15	0	0	0	0	0	P	1866581704
797882	2019	9	5	2019	9	5	2019	9	5	I	ADH150151	FCMB - #066 - OJO - OJO BRANCH	75	S	NGN	0.94	0	333.7	0	0	0	0	0	P	8989203069
798070	2019	9	5	2019	9	5	2019	9	5	I	ADH152681	FCMB - #154 - APAPA - APAPA RANDLE ROAD	248	S	NGN	1.8	0	639	0	0	0	0	0	P	9224744823
797923	2019	9	5	2019	9	5	2019	9	5	I	ADH150524	FCMB - #033 - OTA - OTTA BRANCH	58	S	NGN	0.3	0	106.5	0	0	0	0	0	P	5761628395
798059	2019	9	5	2019	9	5	2019	9	5	I	ADH152571	FCMB - #279 - AKURE OSHINLE	269	S	NGN	1.46	0	518.3	0	0	0	0	0	P	8986787853
797883	2019	9	5	2019	9	5	2019	9	5	I	ADH150162	FCMB - #007 - IKEJA - IKEJA BRANCH	9	S	NGN	2.36	0	837.8	0	0	0	0	0	P	5419230028
798085	2019	9	5	2019	9	5	2019	9	5	I	ADH153154	UNKNOWN	-1	S	NGN	6	0	2130	0	0	0	0	0	P	4541603672
797888	2019	9	5	2019	9	5	2019	9	5	I	ADH150205	FCMB - #030 - LAGOS  - ALAGBADO BRANCH	51	S	NGN	5.4	0	1917	0	0	0	0	0	P	0378754956
797993	2019	9	5	2019	9	5	2019	9	5	I	ADH151196	FCMB - #114 - AGEGE - AGEGE BRANCH	140	S	NGN	1.8	0	639	0	0	0	0	0	P	0085589320
797900	2019	9	5	2019	9	5	2019	9	5	I	ADH150360	FCMB - #009 - BENIN CITY - BENIN BRANCH	13	S	NGN	0.54	0	191.7	0	0	0	0	0	P	4336265299
797941	2019	9	5	2019	9	5	2019	9	5	I	ADH150579	FCMB - #068 - OSHOGBO - OSOGBO BRANCH	80	S	NGN	1.8	0	639	0	0	0	0	0	P	3728577966
797957	2019	9	5	2019	9	5	2019	9	5	I	ADH150777	FCMB - #058 - IBADAN BODIJA BRANCH	106	S	NGN	1.8	0	639	0	0	0	0	0	P	2998539200
798074	2019	9	5	2019	9	5	2019	9	5	I	ADH152878	FCMB - #257 - UGHELLI - UGHELLI BRANCH	252	S	NGN	0.44	0	156.2	0	0	0	0	0	P	4506271330
797911	2019	9	5	2019	9	5	2019	9	5	I	ADH150492	FCMB - #014 - ABEOKUTA - ABEOKUTA BRANCH	180	S	NGN	1.53	0	543.15	0	0	0	0	0	P	4558286796
798065	2019	9	5	2019	9	5	2019	9	5	I	ADH152670	FCMB - #163 - BADAGRY - OJO ALABA BRANCH	250	S	NGN	1.8	0	639	0	0	0	0	0	P	1361355274
798073	2019	9	5	2019	9	5	2019	9	5	I	ADH152878	FCMB - #257 - UGHELLI - UGHELLI BRANCH	252	S	NGN	3.6	0	1278	0	0	0	0	0	P	4038723624
798050	2019	9	5	2019	9	5	2019	9	5	I	ADH152351	FCMB - #241 - OWERRI - OWERRI 2 BRANCH	199	S	NGN	1.8	0	639	0	0	0	0	0	P	7326873195
797909	2019	9	5	2019	9	5	2019	9	5	I	ADH150470	FCMB - #020 - AGO IWOYE - AGO-IWOYE CASH	95	S	NGN	1.8	0	639	0	0	0	0	0	P	3889752528
798043	2019	9	5	2019	9	5	2019	9	5	I	ADH152252	FCMB - #248 - ONITSHA  - ONITSHA NEW MAR	234	S	NGN	1.8	0	639	0	0	0	0	0	P	6334202725
800000	2019	9	6	2019	9	6	2019	9	6	O	ADH152263	FCMB - #251 - OWERRI - OWERRI MBAISE ROA	263	W	NGN	-2.79	0	-991.5	0.15	0	0	0	0	S	8055265370
800002	2019	9	6	2019	9	6	2019	9	6	S	ADH152263	FCMB - #251 - OWERRI - OWERRI MBAISE ROA	263	S	NGN	2.79	0	990.98	0	0	0	0	0	S	8055265370
799999	2019	9	6	2019	9	6	2019	9	6	O	ADH152571	FCMB - #279 - AKURE OSHINLE	269	W	NGN	-6.34	0	-2251.15	0	0	0	0	0	S	5326096210
800001	2019	9	6	2019	9	6	2019	9	6	S	ADH152571	FCMB - #279 - AKURE OSHINLE	269	S	NGN	6.34	0	2250.92	0	0	0	0	0	S	5326096210
799997	2019	9	6	2019	9	6	2019	9	6	R	ADH151350	FCMB - #128 - ZARIA - ZARIA BRANCH	154	S	NGN	-2.79	0	-990.97	0	0	0	0	0	P	2731684540
799998	2019	9	6	2019	9	6	2019	9	6	S	ADH151350	FCMB - #128 - ZARIA - ZARIA BRANCH	154	S	NGN	-2.79	0	-990.98	0	0	0	0	0	S	2731684540
798314	2019	9	6	2019	9	6	2019	9	6	I	ADH471010	UNKNOWN	-1	S	NGN	1.19	0	422.45	0	0	0	0	0	P	8932885300
798221	2019	9	6	2019	9	6	2019	9	6	I	ADH151855	UNKNOWN	-1	S	NGN	3.12	0	1107.6	0	0	0	0	0	P	5856826371
798174	2019	9	6	2019	9	6	2019	9	6	I	ADH150919	FCMB - #091 - OKOTA - OKOTA BRANCH	116	S	NGN	0.27	0	95.85	0	0	0	0	0	P	4469761548
798261	2019	9	6	2019	9	6	2019	9	6	I	ADH152351	FCMB - #241 - OWERRI - OWERRI 2 BRANCH	199	S	NGN	1.12	0	397.6	0	0	0	0	0	P	6043053674
798176	2019	9	6	2019	9	6	2019	9	6	I	ADH150931	FCMB - #086 - BENIN CITY - UGBOWO BRANCH	111	S	NGN	2.7	0	958.5	0	0	0	0	0	P	2086930276
798201	2019	9	6	2019	9	6	2019	9	6	I	ADH151394	FCMB - #132 - VICTORIA ISLAND - ADETOKUNBO ADEMOLA	164	S	NGN	2.34	0	830.7	0	0	0	0	0	P	0886780052
798197	2019	9	6	2019	9	6	2019	9	6	I	ADH151327	FCMB - #122 - OJOO - OJOO BRANCH	159	S	NGN	1.8	0	639	0	0	0	0	0	P	8145202625
798255	2019	9	6	2019	9	6	2019	9	6	I	ADH152263	FCMB - #251 - OWERRI - OWERRI MBAISE ROA	263	S	NGN	1.8	0	639	0	0	0	0	0	P	6118122566
798113	2019	9	6	2019	9	6	2019	9	6	I	ADH150470	FCMB - #020 - AGO IWOYE - AGO-IWOYE CASH	95	S	NGN	2.88	0	1022.4	0	0	0	0	0	P	2868387904
798206	2019	9	6	2019	9	6	2019	9	6	I	ADH151459	FCMB - #136 - IJEBU ODE - IJEBU ODE 2	172	S	NGN	0.73	0	259.15	0	0	0	0	0	P	7777324662
798192	2019	9	6	2019	9	6	2019	9	6	I	ADH151240	FCMB - #118 - LAGOS - ORILE COKER BRANCH	143	S	NGN	2.59	0	919.45	0	0	0	0	0	P	5708468460
798232	2019	9	6	2019	9	6	2019	9	6	I	ADH152119	FCMB - #252 - PORTHACOURT - PH AZIKIWE B	229	S	NGN	11.35	0	4029.25	0	0	0	0	0	P	4357946878
798122	2019	9	6	2019	9	6	2019	9	6	I	ADH150513	FCMB - #029 - IBADAN - IBADAN BRANCH	47	S	NGN	2.06	0	731.3	0	0	0	0	0	P	3132425280
798138	2019	9	6	2019	9	6	2019	9	6	I	ADH150546	FCMB - #050 - ADO EKITI - ADO-EKITI BRAN	86	S	NGN	1.53	0	543.15	0	0	0	0	0	P	8466772298
798248	2019	9	6	2019	9	6	2019	9	6	I	ADH152241	FCMB - #153 - ILORIN - ILORIN AZEEZ ATTA	270	S	NGN	2.81	0	997.55	0	0	0	0	0	P	8033935499
798098	2019	9	6	2019	9	6	2019	9	6	I	ADH150205	FCMB - #030 - LAGOS  - ALAGBADO BRANCH	51	S	NGN	1.8	0	639	0	0	0	0	0	P	7157606098
798178	2019	9	6	2019	9	6	2019	9	6	I	ADH150931	FCMB - #086 - BENIN CITY - UGBOWO BRANCH	111	S	NGN	1.09	0	386.95	0	0	0	0	0	P	7661037080
798200	2019	9	6	2019	9	6	2019	9	6	I	ADH151394	FCMB - #132 - VICTORIA ISLAND - ADETOKUNBO ADEMOLA	164	S	NGN	1.8	0	639	0	0	0	0	0	P	8718626925
798230	2019	9	6	2019	9	6	2019	9	6	I	ADH152043	FCMB - #237 - ABA - ABA BRASS ROAD BRANCH	228	S	NGN	7.35	0	2609.25	0	0	0	0	0	P	4761841988
798307	2019	9	6	2019	9	6	2019	9	6	I	ADH153154	UNKNOWN	-1	S	NGN	1.8	0	639	0	0	0	0	0	P	7568136848
798300	2019	9	6	2019	9	6	2019	9	6	I	ADH153099	UNKNOWN	-1	S	NGN	0.63	0	223.65	0	0	0	0	0	P	3976264116
798183	2019	9	6	2019	9	6	2019	9	6	I	ADH151196	FCMB - #114 - AGEGE - AGEGE BRANCH	140	S	NGN	1.42	0	504.1	0	0	0	0	0	P	1960334923
798283	2019	9	6	2019	9	6	2019	9	6	I	ADH152670	FCMB - #163 - BADAGRY - OJO ALABA BRANCH	250	S	NGN	2.88	0	1022.4	0	0	0	0	0	P	3025580704
798198	2019	9	6	2019	9	6	2019	9	6	I	ADH151327	FCMB - #122 - OJOO - OJOO BRANCH	159	S	NGN	1.8	0	639	0	0	0	0	0	P	8313519111
798246	2019	9	6	2019	9	6	2019	9	6	I	ADH152241	FCMB - #153 - ILORIN - ILORIN AZEEZ ATTA	270	S	NGN	1.23	0	436.65	0	0	0	0	0	P	6828004013
798180	2019	9	6	2019	9	6	2019	9	6	I	ADH150931	FCMB - #086 - BENIN CITY - UGBOWO BRANCH	111	S	NGN	2.36	0	837.8	0	0	0	0	0	P	8893185097
798189	2019	9	6	2019	9	6	2019	9	6	I	ADH151196	FCMB - #114 - AGEGE - AGEGE BRANCH	140	S	NGN	1.8	0	639	0	0	0	0	0	P	5535978381
798233	2019	9	6	2019	9	6	2019	9	6	O	ADH152120	FCMB - #253 - PORTHACOURT - RUMUOMASI BR	230	S	NGN	2.79	0	991.5	1	0	0	0	0	S	5516089344
798090	2019	9	6	2019	9	6	2019	9	6	I	ADH150030	FCMB - #015 - LAGOS  - IPONRI CASH CENTR	74	S	NGN	1.8	0	639	0	0	0	0	0	P	0352569463
798209	2019	9	6	2019	9	6	2019	9	6	I	ADH151471	FCMB - #137 - IKEJA GRA - IKEJA GRA BRAN	175	S	NGN	2.17	0	770.35	0	0	0	0	0	P	9488788652
798167	2019	9	6	2019	9	6	2019	9	6	I	ADH150876	FCMB - #085 - OWERRI - OWERRI BRANCH	118	S	NGN	0.92	0	326.6	0	0	0	0	0	P	8329773327
798161	2019	9	6	2019	9	6	2019	9	6	O	ADH150865	FCMB - #064 - PORTHARCOURT - IKWERRE ROA	113	S	NGN	6.34	0	2251.15	0.75	0	0	0	0	S	0144499478
798124	2019	9	6	2019	9	6	2019	9	6	I	ADH150524	FCMB - #033 - OTA - OTTA BRANCH	58	S	NGN	1.53	0	543.15	0	0	0	0	0	P	1748267582
798102	2019	9	6	2019	9	6	2019	9	6	I	ADH150294	FCMB - #047 -  YENEGOA BRANCH	68	S	NGN	1.86	0	660.3	0	0	0	0	0	P	8621943600
798089	2019	9	6	2019	9	6	2019	9	6	I	ADH150030	FCMB - #015 - LAGOS  - IPONRI CASH CENTR	74	S	NGN	3.08	0	1093.4	0	0	0	0	0	P	0029432390
