PRIMROSE TOWER 17A TINIBU STREET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LAGOS, Lagos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Settlement Id :  113321879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Business Date:  10/2/2019 to 10/31/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment Due Date : ,,,,12/11/2019
Settlement Currency : ,,,,USD,,Transaction Currency : ,,,,,,,NGN,,,,,,,,,,,,,,,,,,,
,,,,,,,Tran,Orig,,Rcv,,,,,,,FX,,,,,,,,,Fx Rev,,,Commission,,,
Tran Date,Tran Id,,,Ref #,,Prod,Type,Cntry,,Cntry,,FX Rate,,,,FX Date,Margin,,,Base Amt,,Fee Amt,,,,Share Amt,,,Amt,,,Total
100711693 - 100712923,,,,,,,,,Account Total:,,,,,Receive,,,,14,,0.00,0.00,,,,"-6,132.64",,,,"-33,807.91",,"39,940.55",
,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,(17.28),,,,(95.25),,112.53 ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Account Net Due : ,,,(112.53),,
Account Number : ,,,100711693 - 100712924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Agent Name : ,,,FCMB - #058 - IBADAN - IBADAN BODIJA BRANCH,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Legacy ID : ,,,654052,,,,,Store Number : ,,,,058,,,,,,,,,,,,,,,,,,
03/10/2019,2237560158,,,52469460,,MT,REC,USA,,NGA,,355.00000000000,,,,01/10/2019,0.45,,trn,0.00,"2,840.00",,,,(141.22),,,,(511.20),,,652.42 
,,,,,,,,,,,,.00281690141,,,,03/10/2019,,,stl,0.00,0.00,,,,(0.40),,,,(1.44),,,1.84 
03/10/2019,2237560158,,,52469460,,MT,REC,USA,,NGA,,355.00000000000,,,,01/10/2019,0.45,,trn,0.00,0.00,,,,0.00,,,,7.06,,mk,7.06
,,,,,,,,,,,,.00281690141,,,,03/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.02,,,0.02
03/10/2019,2237560158,,,52469460,,MT,REC,USA,,NGA,,355.00000000000,,,,01/10/2019,0.45,,trn,0.00,0.00,,,,0.00,,,,25.56,,mk,25.56
,,,,,,,,,,,,.00281690141,,,,03/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.07,,,0.07
03/10/2019,2237766562,,,16334939,,MT,REC,ZAF,,NGA,,355.00000000000,,,,02/10/2019,0.60,,trn,0.00,"3,905.00",,,,(48.59),,,,(702.90),,,751.49 
,,,,,,,,,,,,.00281690141,,,,03/10/2019,,,stl,0.00,0.00,,,,(0.14),,,,(1.98),,,2.12 
03/10/2019,2237766562,,,16334939,,MT,REC,ZAF,,NGA,,355.00000000000,,,,02/10/2019,0.60,,trn,0.00,0.00,,,,0.00,,,,2.43,,mk,2.43
,,,,,,,,,,,,.00281690141,,,,03/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
03/10/2019,2237766562,,,16334939,,MT,REC,ZAF,,NGA,,355.00000000000,,,,02/10/2019,0.60,,trn,0.00,0.00,,,,0.00,,,,35.15,,mk,35.15
,,,,,,,,,,,,.00281690141,,,,03/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.10,,,0.10
04/10/2019,2238490464,,,46029446,,MT,REC,LBN,,NGA,,355.00000000000,,,,04/10/2019,5.50,,trn,0.00,"4,970.00",,,,"-1,507.33",,,,(894.60),,,"2,401.93"
,,,,,,,,,,,,.00281690141,,,,04/10/2019,,,stl,0.00,0.00,,,,(4.25),,,,(2.52),,,6.77 
04/10/2019,2238490464,,,46029446,,MT,REC,LBN,,NGA,,355.00000000000,,,,04/10/2019,5.50,,trn,0.00,0.00,,,,0.00,,,,75.37,,mk,75.37
,,,,,,,,,,,,.00281690141,,,,04/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.21,,,0.21
04/10/2019,2238490464,,,46029446,,MT,REC,LBN,,NGA,,355.00000000000,,,,04/10/2019,5.50,,trn,0.00,0.00,,,,0.00,,,,44.73,,mk,44.73
,,,,,,,,,,,,.00281690141,,,,04/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.13,,,0.13
10/10/2019,2238421437,,,43594605,,MT,REC,USA,,NGA,,355.00000000000,,,,03/10/2019,1.25,,trn,0.00,"3,195.00",,,,(44.38),,,,(575.10),,,619.48 
,,,,,,,,,,,,.00281690141,,,,10/10/2019,,,stl,0.00,0.00,,,,(0.13),,,,(1.62),,,1.75 
10/10/2019,2238421437,,,43594605,,MT,REC,USA,,NGA,,355.00000000000,,,,03/10/2019,1.25,,trn,0.00,0.00,,,,0.00,,,,2.22,,mk,2.22
,,,,,,,,,,,,.00281690141,,,,10/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
10/10/2019,2238421437,,,43594605,,MT,REC,USA,,NGA,,355.00000000000,,,,03/10/2019,1.25,,trn,0.00,0.00,,,,0.00,,,,28.76,,mk,28.76
,,,,,,,,,,,,.00281690141,,,,10/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.08,,,0.08
11/10/2019,2240469458,,,73166732,,MT,REC,CMR,,NGA,,.59379800265,,,,10/10/2019,0.60,,trn,0.00,"22,861.22",,,,(712.56),,,,"-4,115.02",,,"4,827.58"
,,,,,,,,,,,,.00281690141,,,,11/10/2019,,,stl,0.00,0.00,,,,(2.01),,,,(11.59),,,13.60 
11/10/2019,2240469458,,,73166732,,MT,REC,CMR,,NGA,,.59379800265,,,,10/10/2019,0.60,,trn,0.00,0.00,,,,0.00,,,,35.63,,mk,35.63
,,,,,,,,,,,,.00281690141,,,,11/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.10,,,0.10
11/10/2019,2240469458,,,73166732,,MT,REC,CMR,,NGA,,.59379800265,,,,10/10/2019,0.60,,trn,0.00,0.00,,,,0.00,,,,205.75,,mk,205.75
,,,,,,,,,,,,.00281690141,,,,11/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.58,,,0.58
11/10/2019,2240778626,,,64903287,,MT,REC,LBN,,NGA,,355.00000000000,,,,11/10/2019,5.50,,trn,0.00,"4,970.00",,,,"-1,116.83",,,,(894.60),,,"2,011.43"
,,,,,,,,,,,,.00281690141,,,,11/10/2019,,,stl,0.00,0.00,,,,(3.15),,,,(2.52),,,5.67 
11/10/2019,2240778626,,,64903287,,MT,REC,LBN,,NGA,,355.00000000000,,,,11/10/2019,5.50,,trn,0.00,0.00,,,,0.00,,,,55.84,,mk,55.84
,,,,,,,,,,,,.00281690141,,,,11/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.16,,,0.16
11/10/2019,2240778626,,,64903287,,MT,REC,LBN,,NGA,,355.00000000000,,,,11/10/2019,5.50,,trn,0.00,0.00,,,,0.00,,,,44.73,,mk,44.73
,,,,,,,,,,,,.00281690141,,,,11/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.13,,,0.13
15/10/2019,2241486681,,,82832796,,MT,REC,ESP,,NGA,,391.92000000000,,,,13/10/2019,3.70,,trn,0.00,"3,527.28",,,,(408.93),,,,(634.91),,,"1,043.84"
,,,,,,,,,,,,.00281690141,,,,15/10/2019,,,stl,0.00,0.00,,,,(1.15),,,,(1.79),,,2.94 
15/10/2019,2241486681,,,82832796,,MT,REC,ESP,,NGA,,391.92000000000,,,,13/10/2019,3.70,,trn,0.00,0.00,,,,0.00,,,,20.45,,mk,20.45
,,,,,,,,,,,,.00281690141,,,,15/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.06,,,0.06
15/10/2019,2241486681,,,82832796,,MT,REC,ESP,,NGA,,391.92000000000,,,,13/10/2019,3.70,,trn,0.00,0.00,,,,0.00,,,,31.75,,mk,31.75
,,,,,,,,,,,,.00281690141,,,,15/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.09,,,0.09
16/10/2019,2241885213,,,87857909,,MT,REC,USA,,NGA,,355.00000000000,,,,14/10/2019,0.45,,trn,0.00,"2,840.00",,,,(159.75),,,,(511.20),,,670.95 
,,,,,,,,,,,,.00281690141,,,,16/10/2019,,,stl,0.00,0.00,,,,(0.45),,,,(1.44),,,1.89 
16/10/2019,2241885213,,,87857909,,MT,REC,USA,,NGA,,355.00000000000,,,,14/10/2019,0.45,,trn,0.00,0.00,,,,0.00,,,,25.56,,mk,25.56
,,,,,,,,,,,,.00281690141,,,,16/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.07,,,0.07
16/10/2019,2241885213,,,87857909,,MT,REC,USA,,NGA,,355.00000000000,,,,14/10/2019,0.45,,trn,0.00,0.00,,,,0.00,,,,7.99,,mk,7.99
,,,,,,,,,,,,.00281690141,,,,16/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.02,,,0.02
100711693 - 100712924,,,,,,,,,Account Total:,,,,,Receive,,,,8,,0.00,0.00,,,,"-4,139.59",,,,"-8,190.55",,"12,330.14",
,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,(11.68),,,,(23.06),,34.74 ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Account Net Due : ,,,(34.74),,
Account Number : ,,,100711693 - 100712927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Agent Name : ,,,FCMB - #061 - IKORODU - IKORODU BRANCH,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Legacy ID : ,,,654055,,,,,Store Number : ,,,,061,,,,,,,,,,,,,,,,,,
02/10/2019,2236856572,,,76145989,,MT,REC,CAN,,NGA,,267.82346284350,,,,29/09/2019,0.30,,trn,0.00,"2,678.23",,,,(15.05),,,,(482.08),,,497.13 
,,,,,,,,,,,,.00281690141,,,,02/10/2019,,,stl,0.00,0.00,,,,(0.04),,,,(1.36),,,1.40 
02/10/2019,2236856572,,,76145989,,MT,REC,CAN,,NGA,,267.82346284350,,,,29/09/2019,0.30,,trn,0.00,0.00,,,,0.00,,,,24.10,,mk,24.10
,,,,,,,,,,,,.00281690141,,,,02/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.07,,,0.07
02/10/2019,2236938900,,,75219834,,MT,REC,USA,,NGA,,355.00000000000,,,,29/09/2019,0.45,,trn,0.00,"2,840.00",,,,(38.34),,,,(511.20),,,549.54 
,,,,,,,,,,,,.00281690141,,,,02/10/2019,,,stl,0.00,0.00,,,,(0.11),,,,(1.44),,,1.55 
02/10/2019,2236938900,,,75219834,,MT,REC,USA,,NGA,,355.00000000000,,,,29/09/2019,0.45,,trn,0.00,0.00,,,,0.00,,,,25.56,,mk,25.56
,,,,,,,,,,,,.00281690141,,,,02/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.07,,,0.07
02/10/2019,2236938900,,,75219834,,MT,REC,USA,,NGA,,355.00000000000,,,,29/09/2019,0.45,,trn,0.00,0.00,,,,0.00,,,,1.92,,mk,1.92
,,,,,,,,,,,,.00281690141,,,,02/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
02/10/2019,2237098616,,,88692363,,MT,REC,BHR,,NGA,,941.61958568825,,,,30/09/2019,1.80,,trn,0.00,"6,591.34",,,,(843.22),,,,"-1,186.44",,,"2,029.66"
,,,,,,,,,,,,.00281690141,,,,02/10/2019,,,stl,0.00,0.00,,,,(2.38),,,,(3.34),,,5.72 
02/10/2019,2237098616,,,88692363,,MT,REC,BHR,,NGA,,941.61958568825,,,,30/09/2019,1.80,,trn,0.00,0.00,,,,0.00,,,,42.16,,mk,42.16
,,,,,,,,,,,,.00281690141,,,,02/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.12,,,0.12
02/10/2019,2237098616,,,88692363,,MT,REC,BHR,,NGA,,941.61958568825,,,,30/09/2019,1.80,,trn,0.00,0.00,,,,0.00,,,,59.32,,mk,59.32
,,,,,,,,,,,,.00281690141,,,,02/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.17,,,0.17
02/10/2019,2237517045,,,53837571,,MT,REC,OMN,,NGA,,922.00607744680,,,,01/10/2019,1.20,,trn,0.00,"1,844.01",,,,(314.22),,,,(331.92),,,646.14 
,,,,,,,,,,,,.00281690141,,,,02/10/2019,,,stl,0.00,0.00,,,,(0.89),,,,(0.93),,,1.82 
02/10/2019,2237517045,,,53837571,,MT,REC,OMN,,NGA,,922.00607744680,,,,01/10/2019,1.20,,trn,0.00,0.00,,,,0.00,,,,15.71,,mk,15.71
,,,,,,,,,,,,.00281690141,,,,02/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.04,,,0.04
02/10/2019,2237517045,,,53837571,,MT,REC,OMN,,NGA,,922.00607744680,,,,01/10/2019,1.20,,trn,0.00,0.00,,,,0.00,,,,16.60,,mk,16.60
,,,,,,,,,,,,.00281690141,,,,02/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.05,,,0.05
03/10/2019,2237040040,,,45296048,,MT,REC,LBN,,NGA,,355.00000000000,,,,30/09/2019,5.50,,trn,0.00,"4,970.00",,,,"-1,562.00",,,,(894.60),,,"2,456.60"
,,,,,,,,,,,,.00281690141,,,,03/10/2019,,,stl,0.00,0.00,,,,(4.40),,,,(2.52),,,6.92 
03/10/2019,2237040040,,,45296048,,MT,REC,LBN,,NGA,,355.00000000000,,,,30/09/2019,5.50,,trn,0.00,0.00,,,,0.00,,,,44.73,,mk,44.73
,,,,,,,,,,,,.00281690141,,,,03/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.13,,,0.13
03/10/2019,2237040040,,,45296048,,MT,REC,LBN,,NGA,,355.00000000000,,,,30/09/2019,5.50,,trn,0.00,0.00,,,,0.00,,,,78.10,,mk,78.10
,,,,,,,,,,,,.00281690141,,,,03/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.22,,,0.22
03/10/2019,2237670330,,,31482927,,MT,REC,CHL,,NGA,,355.00000000000,,,,01/10/2019,2.75,,trn,0.00,"4,615.00",,,,(507.65),,,,(830.70),,,"1,338.35"
,,,,,,,,,,,,.00281690141,,,,03/10/2019,,,stl,0.00,0.00,,,,(1.43),,,,(2.34),,,3.77 
03/10/2019,2237670330,,,31482927,,MT,REC,CHL,,NGA,,355.00000000000,,,,01/10/2019,2.75,,trn,0.00,0.00,,,,0.00,,,,25.38,,mk,25.38
,,,,,,,,,,,,.00281690141,,,,03/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.07,,,0.07
03/10/2019,2237670330,,,31482927,,MT,REC,CHL,,NGA,,355.00000000000,,,,01/10/2019,2.75,,trn,0.00,0.00,,,,0.00,,,,41.54,,mk,41.54
,,,,,,,,,,,,.00281690141,,,,03/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.12,,,0.12
03/10/2019,2238150718,,,21657794,,MT,REC,LBN,,NGA,,355.00000000000,,,,03/10/2019,5.50,,trn,0.00,"3,195.00",,,,(781.00),,,,(575.10),,,"1,356.10"
,,,,,,,,,,,,.00281690141,,,,03/10/2019,,,stl,0.00,0.00,,,,(2.20),,,,(1.62),,,3.82 
03/10/2019,2238150718,,,21657794,,MT,REC,LBN,,NGA,,355.00000000000,,,,03/10/2019,5.50,,trn,0.00,0.00,,,,0.00,,,,39.05,,mk,39.05
,,,,,,,,,,,,.00281690141,,,,03/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.11,,,0.11
03/10/2019,2238150718,,,21657794,,MT,REC,LBN,,NGA,,355.00000000000,,,,03/10/2019,5.50,,trn,0.00,0.00,,,,0.00,,,,28.76,,mk,28.76
,,,,,,,,,,,,.00281690141,,,,03/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.08,,,0.08
04/10/2019,2237916285,,,70100210,,MT,REC,USA,,NGA,,355.00000000000,,,,02/10/2019,1.25,,trn,0.00,"3,546.45",,,,(381.63),,,,(638.36),,,"1,019.99"
,,,,,,,,,,,,.00281690141,,,,04/10/2019,,,stl,0.00,0.00,,,,(1.08),,,,(1.80),,,2.88 
04/10/2019,2237916285,,,70100210,,MT,REC,USA,,NGA,,355.00000000000,,,,02/10/2019,1.25,,trn,0.00,0.00,,,,0.00,,,,31.92,,mk,31.92
,,,,,,,,,,,,.00281690141,,,,04/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.09,,,0.09
04/10/2019,2237916285,,,70100210,,MT,REC,USA,,NGA,,355.00000000000,,,,02/10/2019,1.25,,trn,0.00,0.00,,,,0.00,,,,19.08,,mk,19.08
,,,,,,,,,,,,.00281690141,,,,04/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.05,,,0.05
04/10/2019,2238071233,,,80320769,,MT,REC,USA,,NGA,,355.00000000000,,,,02/10/2019,1.25,,trn,0.00,"3,546.45",,,,(177.50),,,,(638.36),,,815.86 
,,,,,,,,,,,,.00281690141,,,,04/10/2019,,,stl,0.00,0.00,,,,(0.50),,,,(1.80),,,2.30 
04/10/2019,2238071233,,,80320769,,MT,REC,USA,,NGA,,355.00000000000,,,,02/10/2019,1.25,,trn,0.00,0.00,,,,0.00,,,,31.92,,mk,31.92
,,,,,,,,,,,,.00281690141,,,,04/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.09,,,0.09
04/10/2019,2238071233,,,80320769,,MT,REC,USA,,NGA,,355.00000000000,,,,02/10/2019,1.25,,trn,0.00,0.00,,,,0.00,,,,8.88,,mk,8.88
,,,,,,,,,,,,.00281690141,,,,04/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.03,,,0.03
07/10/2019,2237761435,,,93814368,,MT,REC,OMN,,NGA,,922.00607744680,,,,02/10/2019,1.20,,trn,0.00,"1,844.01",,,,(188.09),,,,(331.92),,,520.01 
,,,,,,,,,,,,.00281690141,,,,07/10/2019,,,stl,0.00,0.00,,,,(0.53),,,,(0.93),,,1.46 
07/10/2019,2237761435,,,93814368,,MT,REC,OMN,,NGA,,922.00607744680,,,,02/10/2019,1.20,,trn,0.00,0.00,,,,0.00,,,,16.60,,mk,16.60
,,,,,,,,,,,,.00281690141,,,,07/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.05,,,0.05
07/10/2019,2237761435,,,93814368,,MT,REC,OMN,,NGA,,922.00607744680,,,,02/10/2019,1.20,,trn,0.00,0.00,,,,0.00,,,,9.40,,mk,9.40
,,,,,,,,,,,,.00281690141,,,,07/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.03,,,0.03
07/10/2019,2238501190,,,91087975,,MT,REC,CMR,,NGA,,.59368976315,,,,04/10/2019,0.60,,trn,0.00,"6,530.59",,,,(49.87),,,,"-1,175.51",,,"1,225.38"
,,,,,,,,,,,,.00281690141,,,,07/10/2019,,,stl,0.00,0.00,,,,(0.14),,,,(3.31),,,3.45 
07/10/2019,2238501190,,,91087975,,MT,REC,CMR,,NGA,,.59368976315,,,,04/10/2019,0.60,,trn,0.00,0.00,,,,0.00,,,,58.78,,mk,58.78
,,,,,,,,,,,,.00281690141,,,,07/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.17,,,0.17
07/10/2019,2238501190,,,91087975,,MT,REC,CMR,,NGA,,.59368976315,,,,04/10/2019,0.60,,trn,0.00,0.00,,,,0.00,,,,2.49,,mk,2.49
,,,,,,,,,,,,.00281690141,,,,07/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
07/10/2019,2238604353,,,86476616,,MT,REC,USA,,NGA,,355.00000000000,,,,04/10/2019,0.45,,trn,0.00,"2,840.00",,,,(63.90),,,,(511.20),,,575.10 
,,,,,,,,,,,,.00281690141,,,,07/10/2019,,,stl,0.00,0.00,,,,(0.18),,,,(1.44),,,1.62 
07/10/2019,2238604353,,,86476616,,MT,REC,USA,,NGA,,355.00000000000,,,,04/10/2019,0.45,,trn,0.00,0.00,,,,0.00,,,,3.20,,mk,3.20
,,,,,,,,,,,,.00281690141,,,,07/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
07/10/2019,2238604353,,,86476616,,MT,REC,USA,,NGA,,355.00000000000,,,,04/10/2019,0.45,,trn,0.00,0.00,,,,0.00,,,,25.56,,mk,25.56
,,,,,,,,,,,,.00281690141,,,,07/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.07,,,0.07
07/10/2019,2238869702,,,57242099,,MT,REC,USA,,NGA,,355.00000000000,,,,04/10/2019,0.45,,trn,0.00,"2,840.00",,,,(89.46),,,,(511.20),,,600.66 
,,,,,,,,,,,,.00281690141,,,,07/10/2019,,,stl,0.00,0.00,,,,(0.25),,,,(1.44),,,1.69 
07/10/2019,2238869702,,,57242099,,MT,REC,USA,,NGA,,355.00000000000,,,,04/10/2019,0.45,,trn,0.00,0.00,,,,0.00,,,,4.47,,mk,4.47
,,,,,,,,,,,,.00281690141,,,,07/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
07/10/2019,2238869702,,,57242099,,MT,REC,USA,,NGA,,355.00000000000,,,,04/10/2019,0.45,,trn,0.00,0.00,,,,0.00,,,,25.56,,mk,25.56
,,,,,,,,,,,,.00281690141,,,,07/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.07,,,0.07
07/10/2019,2239138970,,,81714832,,MT,REC,USA,,NGA,,355.00000000000,,,,05/10/2019,0.45,,trn,0.00,"2,840.00",,,,(31.95),,,,(511.20),,,543.15 
,,,,,,,,,,,,.00281690141,,,,07/10/2019,,,stl,0.00,0.00,,,,(0.09),,,,(1.44),,,1.53 
07/10/2019,2239138970,,,81714832,,MT,REC,USA,,NGA,,355.00000000000,,,,05/10/2019,0.45,,trn,0.00,0.00,,,,0.00,,,,25.56,,mk,25.56
,,,,,,,,,,,,.00281690141,,,,07/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.07,,,0.07
08/10/2019,2239346785,,,62630456,,MT,REC,USA,,NGA,,355.00000000000,,,,06/10/2019,1.25,,trn,0.00,"3,514.50",,,,(310.63),,,,(632.61),,,943.24 
,,,,,,,,,,,,.00281690141,,,,08/10/2019,,,stl,0.00,0.00,,,,(0.88),,,,(1.78),,,2.66 
08/10/2019,2239346785,,,62630456,,MT,REC,USA,,NGA,,355.00000000000,,,,06/10/2019,1.25,,trn,0.00,0.00,,,,0.00,,,,31.63,,mk,31.63
,,,,,,,,,,,,.00281690141,,,,08/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.09,,,0.09
08/10/2019,2239346785,,,62630456,,MT,REC,USA,,NGA,,355.00000000000,,,,06/10/2019,1.25,,trn,0.00,0.00,,,,0.00,,,,15.53,,mk,15.53
,,,,,,,,,,,,.00281690141,,,,08/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.04,,,0.04
08/10/2019,2239358846,,,21159698,,MT,REC,USA,,NGA,,355.00000000000,,,,06/10/2019,0.45,,trn,0.00,"2,840.00",,,,(63.90),,,,(511.20),,,575.10 
,,,,,,,,,,,,.00281690141,,,,08/10/2019,,,stl,0.00,0.00,,,,(0.18),,,,(1.44),,,1.62 
08/10/2019,2239358846,,,21159698,,MT,REC,USA,,NGA,,355.00000000000,,,,06/10/2019,0.45,,trn,0.00,0.00,,,,0.00,,,,25.56,,mk,25.56
,,,,,,,,,,,,.00281690141,,,,08/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.07,,,0.07
08/10/2019,2239358846,,,21159698,,MT,REC,USA,,NGA,,355.00000000000,,,,06/10/2019,0.45,,trn,0.00,0.00,,,,0.00,,,,3.20,,mk,3.20
,,,,,,,,,,,,.00281690141,,,,08/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
09/10/2019,2239024892,,,76819254,,MT,REC,JAM,,NGA,,2.65784014220,,,,05/10/2019,0.80,,trn,0.00,"1,275.76",,,,(37.10),,,,(229.64),,,266.74 
,,,,,,,,,,,,.00281690141,,,,09/10/2019,,,stl,0.00,0.00,,,,(0.10),,,,(0.65),,,0.75 
09/10/2019,2239024892,,,76819254,,MT,REC,JAM,,NGA,,2.65784014220,,,,05/10/2019,0.80,,trn,0.00,0.00,,,,0.00,,,,11.48,,mk,11.48
,,,,,,,,,,,,.00281690141,,,,09/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.03,,,0.03
09/10/2019,2239024892,,,76819254,,MT,REC,JAM,,NGA,,2.65784014220,,,,05/10/2019,0.80,,trn,0.00,0.00,,,,0.00,,,,1.86,,mk,1.86
,,,,,,,,,,,,.00281690141,,,,09/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
09/10/2019,2239653137,,,17151487,,MT,REC,USA,,NGA,,355.00000000000,,,,07/10/2019,0.45,,trn,0.00,"2,840.00",,,,(157.19),,,,(511.20),,,668.39 
,,,,,,,,,,,,.00281690141,,,,09/10/2019,,,stl,0.00,0.00,,,,(0.44),,,,(1.44),,,1.88 
09/10/2019,2239653137,,,17151487,,MT,REC,USA,,NGA,,355.00000000000,,,,07/10/2019,0.45,,trn,0.00,0.00,,,,0.00,,,,7.86,,mk,7.86
,,,,,,,,,,,,.00281690141,,,,09/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.02,,,0.02
09/10/2019,2239653137,,,17151487,,MT,REC,USA,,NGA,,355.00000000000,,,,07/10/2019,0.45,,trn,0.00,0.00,,,,0.00,,,,25.56,,mk,25.56
,,,,,,,,,,,,.00281690141,,,,09/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.07,,,0.07
09/10/2019,2239779013,,,72976760,,MT,REC,USA,,NGA,,355.00000000000,,,,07/10/2019,0.45,,trn,0.00,"2,840.00",,,,(95.85),,,,(511.20),,,607.05 
,,,,,,,,,,,,.00281690141,,,,09/10/2019,,,stl,0.00,0.00,,,,(0.27),,,,(1.44),,,1.71 
09/10/2019,2239779013,,,72976760,,MT,REC,USA,,NGA,,355.00000000000,,,,07/10/2019,0.45,,trn,0.00,0.00,,,,0.00,,,,25.56,,mk,25.56
,,,,,,,,,,,,.00281690141,,,,09/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.07,,,0.07
09/10/2019,2239779013,,,72976760,,MT,REC,USA,,NGA,,355.00000000000,,,,07/10/2019,0.45,,trn,0.00,0.00,,,,0.00,,,,4.79,,mk,4.79
,,,,,,,,,,,,.00281690141,,,,09/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.01,,,0.01
10/10/2019,2240203794,,,71792192,,MT,REC,GBR,,NGA,,434.05850000000,,,,09/10/2019,1.50,,trn,0.00,"4,340.59",,,,(156.26),,,,(781.31),,,937.57 
,,,,,,,,,,,,.00281690141,,,,10/10/2019,,,stl,0.00,0.00,,,,(0.44),,,,(2.20),,,2.64 
10/10/2019,2240203794,,,71792192,,MT,REC,GBR,,NGA,,434.05850000000,,,,09/10/2019,1.50,,trn,0.00,0.00,,,,0.00,,,,7.81,,mk,7.81
,,,,,,,,,,,,.00281690141,,,,10/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.02,,,0.02
10/10/2019,2240203794,,,71792192,,MT,REC,GBR,,NGA,,434.05850000000,,,,09/10/2019,1.50,,trn,0.00,0.00,,,,0.00,,,,39.07,,mk,39.07
,,,,,,,,,,,,.00281690141,,,,10/10/2019,,,stl,0.00,0.00,,,,0.00,,,,0.11,,,0.11
10/10/2019,2240242937,,,19610272,,MT,REC,USA,,NGA,,355.00000000000,,,,09/10/2019,0.45,,trn,0.00,"2,840.00",,,,(159.75),,,,(511.20),,,670.95 
,,,,,,,,,,,,.00281690141,,,,10/10/2019,,,stl,0.00,0.00,,,,(0.45),,,,(1.44),,,1.89 
10/10/2019,2240242937,,,19610272,,MT,REC,USA,,NGA,,355.00000000000,,,,09/10/2019,0.45,,trn,0.00,0.00,,,,0.00,,,,7.99,,mk,7.99
